file,mode,src,dst,pair,time_sec,throughput_mbps,jitter_ms,lost_packets,total_packets,loss_pct
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,207.51,9.05,1.541,0,795,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,208.51,9.57,1.247,0,811,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,209.5,7.08,1.376,0,611,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,210.5,6.96,1.354,0,601,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,211.5,7.03,1.197,0,608,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,212.5,7.0,1.132,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,213.5,7.02,0.938,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,214.5,6.99,1.188,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,215.5,3.21,1.236,0,277,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,216.5,8.95,1.236,0,773,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,217.5,8.84,1.151,0,764,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,218.5,6.99,0.914,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,219.515,3.54,27.917,2,317,0.6309148264984227
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,220.515,9.25,0.957,18446744073709551614,773,2.3863834506739395e+18
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,221.51,0.319,1.126,0,28,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,222.54500000000002,0.709,12.421,0,64,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,223.54500000000002,1.08,40.889,0,89,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,224.53500000000003,0.339,39.886,0,30,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,225.525,9.39,1.209,0,775,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,226.5,9.65,0.766,1350,2183,61.84150251946862
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,227.5,9.66,0.718,0,835,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,228.5,9.61,0.601,0,829,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,229.5,8.37,1.118,0,723,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,230.5,7.03,0.92,0,607,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,231.5,7.01,1.059,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,232.5,7.0,1.131,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,233.5,7.0,0.775,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,234.5,7.01,0.475,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,235.5,6.98,1.032,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,236.5,7.0,1.072,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,237.5,7.0,0.937,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,238.5,6.96,1.022,0,602,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,239.5,7.02,1.023,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,240.5,7.03,0.963,0,607,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,241.5,7.0,0.944,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,242.5,7.0,1.052,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,243.5,7.01,0.608,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,244.5,7.0,0.454,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,245.5,6.99,0.825,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,246.5,7.0,0.856,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,247.5,6.98,0.942,0,602,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,248.5,7.02,0.907,0,606,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,249.5,6.99,1.052,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,250.5,7.0,0.934,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,251.5,6.99,0.946,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,252.5,7.02,0.848,0,606,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,253.5,7.01,0.767,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,254.5,6.98,0.858,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,255.5,7.0,0.975,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,256.5,6.99,1.072,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,257.5,7.01,0.893,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,258.5,6.99,0.72,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,259.5,7.01,0.727,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,260.5,6.99,1.184,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,261.5,7.01,1.18,0,606,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,262.5,7.0,0.729,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,263.5,6.98,1.117,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,264.5,7.03,0.755,0,606,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,265.5,6.99,1.225,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,266.5,7.0,1.077,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,267.5,7.0,1.251,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,268.5,6.97,1.277,0,602,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,269.5,7.02,1.132,0,606,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,270.5,6.99,0.935,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,271.5,6.98,0.978,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,272.5,6.96,1.324,0,602,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,273.5,7.03,0.78,0,607,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,274.5,7.01,1.369,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,275.5,6.98,1.227,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,276.5,7.01,1.402,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,277.5,7.01,0.985,0,606,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,278.5,6.97,1.088,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,279.5,7.0,1.103,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,280.5,7.03,0.637,0,606,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,281.5,7.0,0.832,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,282.5,6.99,0.771,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,283.5,7.01,0.891,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,284.5,5.29,2.657,0,457,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,285.5,4.97,1.212,0,429,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,286.53999999999996,6.11,1.172,0,570,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,287.575,1.21,2.094,0,103,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,288.53499999999997,0.112,5.386,0,9,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,289.53499999999997,1.9,16.732,0,175,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,290.575,0.436,7.169,0,38,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,291.53999999999996,8.86,1.555,0,704,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,292.5,9.54,1.042,1509,2333,64.68066866695243
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,293.5,9.6,1.067,0,829,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,294.5,9.6,1.117,0,828,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,295.5,8.79,1.69,0,759,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,296.5,7.2,0.971,0,622,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,297.5,6.98,1.599,0,603,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,298.5,7.01,1.517,0,604,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,299.5,7.0,1.108,0,605,0.0
capture_test11_qos_h39_to_h2_no_MTD.txt,no_MTD,h39,h2,h39_to_h2,300.06,6.63,1.097,0,68,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,0.635,1.81,2.811,0,199,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,1.635,9.5,1.009,0,599,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,2.5,9.54,1.053,0,824,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,3.5,8.15,1.121,0,704,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,4.5,6.98,1.353,0,602,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,5.5,7.04,1.014,0,608,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,6.5,6.99,0.973,0,603,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,7.5,7.0,0.954,0,604,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,8.5,7.0,1.298,0,605,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,9.5,7.02,1.148,0,605,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,10.5,6.79,1.752,0,586,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,11.5,6.77,2.421,0,585,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,12.5,7.38,1.079,0,637,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,13.629999999999999,4.13,1.076,0,449,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,14.629999999999999,0.8,27.2,0,51,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,15.54,3.78,19.773,0,354,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,16.54,7.45,1.235,0,589,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,17.5,9.62,1.087,108,939,11.501597444089457
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,18.5,9.63,0.769,0,832,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,19.5,9.66,1.099,0,834,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,20.5,9.16,0.807,0,791,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,21.5,7.01,0.892,0,604,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,22.5,6.99,0.999,0,604,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,23.5,7.0,0.891,0,604,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,24.5,2.83,1.117,0,244,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,25.5,6.69,2.134,0,578,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,26.5,9.42,0.85,0,815,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,27.5,9.04,1.264,0,779,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,28.5,6.99,1.044,0,603,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,29.5,6.19,1.542,0,535,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,30.5,6.46,0.995,0,558,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,31.5,8.36,0.904,0,722,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,32.5,7.0,1.15,0,604,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,33.629999999999995,4.39,2.726,0,478,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,34.629999999999995,9.36,1.02,0,596,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,35.5,3.08,1.695,0,266,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,36.5,6.73,1.164,0,581,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,37.5,8.51,1.074,0,735,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,38.5,9.4,0.885,0,811,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,39.5,8.85,0.902,0,764,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,40.5,7.0,1.133,0,605,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,41.5,7.0,0.849,0,604,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,42.5,6.99,1.118,0,604,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,43.5,7.0,1.149,0,603,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,44.5,6.99,1.531,0,604,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,45.5,7.02,0.981,0,606,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,46.5,7.0,1.186,0,605,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,47.5,7.0,0.822,0,603,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,48.5,6.97,1.057,0,602,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,49.5,5.25,1.336,0,454,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,50.5,8.77,0.691,0,758,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,51.5,6.98,0.732,0,602,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,52.5,7.02,1.091,0,606,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,53.644999999999996,4.78,3.86,0,534,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,54.644999999999996,9.05,1.213,0,552,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,55.5,8.38,1.276,0,724,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,56.5,7.0,1.722,0,604,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,57.5,6.99,1.259,0,605,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,58.5,7.04,0.936,0,606,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,59.5,7.02,0.806,0,606,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,60.5,6.99,0.762,0,603,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,61.655,3.86,2.459,0,435,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,62.81,0.371,7.729,0,32,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,63.655,8.48,1.298,0,509,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,64.5,9.62,1.384,0,830,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,65.65,3.83,0.902,0,431,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,66.8,5.74,1.049,0,494,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,67.8,0.613,93.81,0,53,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,68.65,8.52,2.252,0,513,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,69.65,0.448,4.311,0,50,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,70.795,0.874,3.103,0,75,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,71.64500000000001,1.63,1.759,0,100,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,72.65,0.714,53.612,0,80,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,73.65,9.04,1.189,627,1176,53.316326530612244
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,74.5,9.46,1.068,2194,3011,72.86615742278313
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,75.65,0.64,41.395,0,72,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,76.71000000000001,1.39,2.544,0,98,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,77.71000000000001,1.01,60.553,0,103,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,78.65,3.67,1.812,0,223,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,79.5,9.57,2.008,772,1598,48.310387984981226
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,80.5,9.62,0.906,813,1643,49.48265368228849
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,81.655,4.9,31.549,0,553,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,82.815,0.674,3.67,0,59,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,83.66,9.27,1.199,0,543,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,84.5,9.64,1.078,342,1174,29.131175468483818
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,85.66,3.71,1.115,0,424,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,86.66,9.61,1.046,0,561,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,87.5,4.08,1.191,0,352,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,88.5,6.23,1.22,6,545,1.1009174311926606
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,89.5,9.51,1.032,302,1124,26.868327402135233
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,90.5,9.54,0.941,0,821,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,91.5,9.58,1.133,0,827,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,92.5,9.57,1.06,0,826,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,93.5,7.02,1.348,0,606,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,94.5,7.0,1.237,0,604,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,95.655,4.48,1.335,0,507,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,96.805,0.21,11.59,0,18,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,97.805,1.23,1.586,0,106,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,98.74000000000001,4.04,13.16,0,302,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,99.58500000000001,3.38,539.13,470,712,66.01123595505618
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,100.515,6.84,213.542,126,733,17.189631650750343
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,101.515,3.48,51.748,18446744073709551433,109,1.6923618416247296e+19
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,102.5,9.13,2.192,18446744073709551605,778,2.371046796106626e+18
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,103.66,2.6,39.173,42,339,12.389380530973451
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,104.815,0.861,2.794,11,84,13.095238095238097
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,105.815,0.937,5.629,70,152,46.05263157894737
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,106.815,0.722,49.891,93,155,60.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,107.655,9.44,1.809,139,698,19.91404011461318
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,108.5,6.59,1.281,0,569,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,109.67,3.47,1.995,1925,2325,82.79569892473118
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,110.825,5.47,1.656,0,459,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,111.81,0.546,3.43,32,79,40.50632911392405
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,112.655,1.9,1.369,0,114,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,113.5,6.5,1.365,0,561,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,114.5,6.72,11.474,276,856,32.242990654205606
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,115.5,6.65,1.256,1208,1783,67.75098149186763
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,116.5,9.53,2.216,63,885,7.118644067796611
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,117.5,9.6,1.117,2,831,0.24067388688327318
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,118.5,3.84,2.858,0,332,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,119.67,2.57,26.309,0,296,0.0
capture_test14_qos_h3_to_h38_MTD.txt,MTD,h3,h38,h3_to_h38,120.83,5.62,25.05,0,476,0.0
