timestamp,link_id,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-04-25T17:21:32.114062,of:0000000000000005:1 -> of:000000000000000c:5,4053,4053,528520,528520,0.001,0.001,1.35,1.35
2026-04-25T17:21:32.114062,of:000000000000000a:1 -> of:000000000000000d:6,62812,62812,89146592,89146592,0.001,0.001,1.35,1.35
2026-04-25T17:21:32.114062,of:000000000000000c:3 -> of:000000000000000d:3,68071,68071,95917969,95917969,0.001,0.001,1.7,1.7
2026-04-25T17:21:32.114062,of:000000000000000b:2 -> of:000000000000000c:2,68123,68123,95923085,95923085,0.001,0.001,1.7,1.7
2026-04-25T17:21:32.114062,of:0000000000000005:2 -> of:0000000000000009:3,3508,3508,471996,471996,0.001,0.001,1.7,1.7
2026-04-25T17:21:32.114062,of:000000000000000b:3 -> of:000000000000000d:2,295572,295572,434515681,434515681,4.253,4.253,359.28,359.28
2026-04-25T17:21:32.114062,of:0000000000000004:2 -> of:0000000000000009:2,3510,3510,472294,472294,0.001,0.001,1.7,1.7
2026-04-25T17:21:32.114062,of:0000000000000009:1 -> of:000000000000000c:6,3277,3277,452464,452464,0.001,0.001,1.35,1.35
2026-04-25T17:21:52.168480,of:0000000000000008:1 -> of:000000000000000b:6,39192,39192,53938902,53938902,0.001,0.001,1.2,1.2
2026-04-25T17:21:52.168480,of:0000000000000003:2 -> of:0000000000000008:3,3366,3366,459186,459186,0.001,0.001,1.2,1.2
2026-04-25T17:21:52.168480,of:0000000000000002:2 -> of:0000000000000008:2,39259,39259,53942438,53942438,0.001,0.001,1.2,1.2
2026-04-25T17:21:52.168480,of:0000000000000007:1 -> of:000000000000000d:5,163142,163105,237097142,237042012,4.52,4.523,380.36,380.56
2026-04-25T17:21:52.168480,of:0000000000000007:2 -> of:000000000000000a:3,35259,35259,47981304,47981304,0.001,0.001,1.25,1.25
2026-04-25T17:21:52.168480,of:0000000000000006:2 -> of:000000000000000a:2,31013,31013,41633286,41633286,0.001,0.001,1.2,1.2
2026-04-25T17:21:52.168480,of:0000000000000006:1 -> of:000000000000000d:4,184699,184728,269324392,269367602,4.544,4.542,382.26,382.11
2026-04-25T17:21:52.168480,of:0000000000000003:1 -> of:000000000000000b:5,212456,212415,310537030,310475940,4.54,4.542,381.96,382.16
2026-04-25T17:21:52.168480,of:0000000000000001:3 -> of:000000000000000d:1,31509,31509,42352830,42352830,0.001,0.001,1.2,1.2
2026-04-25T17:21:52.168480,of:0000000000000002:1 -> of:000000000000000b:4,159123,159152,231106090,231149300,4.522,4.52,380.41,380.26
2026-04-25T17:21:52.168480,of:0000000000000001:2 -> of:000000000000000c:1,3341,3341,459822,459824,0.001,0.001,1.3,1.3
2026-04-25T17:21:52.168480,of:0000000000000001:1 -> of:000000000000000b:1,31493,31493,42351470,42351470,0.001,0.001,1.2,1.2
2026-04-25T17:21:52.168480,of:0000000000000004:1 -> of:000000000000000c:4,3970,3970,521546,521548,0.001,0.001,1.3,1.3
2026-04-25T17:21:52.168480,of:0000000000000005:1 -> of:000000000000000c:5,4079,4079,532146,532148,0.001,0.001,1.3,1.3
2026-04-25T17:21:52.168480,of:000000000000000a:1 -> of:000000000000000d:6,62836,62836,89149952,89149952,0.001,0.001,1.2,1.2
