timestamp,elapsed_sec,total_flows,device_id,device_flow_count
2026-04-24T23:53:03,204.36,68,of:000000000000000b,7
2026-04-24T23:53:03,204.36,68,of:0000000000000003,6
2026-04-24T23:53:03,204.36,68,of:0000000000000004,4
2026-04-24T23:53:03,204.36,68,of:0000000000000001,4
2026-04-24T23:53:03,204.36,68,of:0000000000000002,5
2026-04-24T23:53:03,204.36,68,of:0000000000000007,5
2026-04-24T23:53:03,204.36,68,of:0000000000000008,6
2026-04-24T23:53:03,204.36,68,of:0000000000000005,4
2026-04-24T23:53:03,204.36,68,of:0000000000000006,6
2026-04-24T23:53:03,204.36,68,of:0000000000000009,4
2026-04-24T23:53:04,205.37,68,of:000000000000000c,4
2026-04-24T23:53:04,205.37,68,of:000000000000000d,7
2026-04-24T23:53:04,205.37,68,of:000000000000000a,6
2026-04-24T23:53:04,205.37,68,of:000000000000000b,7
2026-04-24T23:53:04,205.37,68,of:0000000000000003,6
2026-04-24T23:53:04,205.37,68,of:0000000000000004,4
2026-04-24T23:53:04,205.37,68,of:0000000000000001,4
2026-04-24T23:53:04,205.37,68,of:0000000000000002,5
2026-04-24T23:53:04,205.37,68,of:0000000000000007,5
2026-04-24T23:53:04,205.37,68,of:0000000000000008,6
2026-04-24T23:53:04,205.37,68,of:0000000000000005,4
2026-04-24T23:53:04,205.37,68,of:0000000000000006,6
2026-04-24T23:53:04,205.37,68,of:0000000000000009,4
2026-04-24T23:53:05,206.38,68,of:000000000000000c,4
2026-04-24T23:53:05,206.38,68,of:000000000000000d,7
2026-04-24T23:53:05,206.38,68,of:000000000000000a,6
2026-04-24T23:53:05,206.38,68,of:000000000000000b,7
2026-04-24T23:53:05,206.38,68,of:0000000000000003,6
2026-04-24T23:53:05,206.38,68,of:0000000000000004,4
2026-04-24T23:53:05,206.38,68,of:0000000000000001,4
2026-04-24T23:53:05,206.38,68,of:0000000000000002,5
2026-04-24T23:53:05,206.38,68,of:0000000000000007,5
2026-04-24T23:53:05,206.38,68,of:0000000000000008,6
2026-04-24T23:53:05,206.38,68,of:0000000000000005,4
2026-04-24T23:53:05,206.38,68,of:0000000000000006,6
2026-04-24T23:53:05,206.38,68,of:0000000000000009,4
2026-04-24T23:53:06,207.39,68,of:000000000000000c,4
2026-04-24T23:53:06,207.39,68,of:000000000000000d,7
2026-04-24T23:53:06,207.39,68,of:000000000000000a,6
2026-04-24T23:53:06,207.39,68,of:000000000000000b,7
2026-04-24T23:53:06,207.39,68,of:0000000000000003,6
2026-04-24T23:53:06,207.39,68,of:0000000000000004,4
2026-04-24T23:53:06,207.39,68,of:0000000000000001,4
2026-04-24T23:53:06,207.39,68,of:0000000000000002,5
2026-04-24T23:53:06,207.39,68,of:0000000000000007,5
2026-04-24T23:53:06,207.39,68,of:0000000000000008,6
2026-04-24T23:53:06,207.39,68,of:0000000000000005,4
2026-04-24T23:53:06,207.39,68,of:0000000000000006,6
2026-04-24T23:53:06,207.39,68,of:0000000000000009,4
