timestamp,seen_epoch,deviceId,flowId,state,appId,priority,eth_src,eth_dst,ipv4_src,ipv4_dst,ip_proto,tcp_src,tcp_dst,udp_src,udp_dst,dst_port,in_port,out_port,packets,bytes,flow_lifetime_sec
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000004,34902898265114876,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:14,,,,,,,,,1,7,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000001,34902897208564230,ADDED,org.onosproject.fwd,10,00:00:00:00:00:01,00:00:00:00:00:26,,,,,,,,,4,3,0,0,4.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000001,34902897875852988,ADDED,org.onosproject.fwd,10,00:00:00:00:00:26,00:00:00:00:00:01,,,,,,,,,3,4,0,0,4.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902900107551108,ADDED,org.onosproject.fwd,10,00:00:00:00:00:26,00:00:00:00:00:05,,,,,,,,,1,6,0,0,2.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902899367089035,ADDED,org.onosproject.fwd,10,00:00:00:00:00:08,00:00:00:00:00:26,,,,,,,,,9,1,0,0,2.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902897356424082,ADDED,org.onosproject.fwd,10,00:00:00:00:00:04,00:00:00:00:00:26,,,,,,,,,5,1,0,0,2.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902899426614428,ADDED,org.onosproject.fwd,10,00:00:00:00:00:07,00:00:00:00:00:26,,,,,,,,,8,1,0,0,2.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902898106938529,ADDED,org.onosproject.fwd,10,00:00:00:00:00:26,00:00:00:00:00:07,,,,,,,,,1,8,0,0,2.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902900833224098,ADDED,org.onosproject.fwd,10,00:00:00:00:00:26,00:00:00:00:00:08,,,,,,,,,1,9,0,0,2.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902898436918723,ADDED,org.onosproject.fwd,10,00:00:00:00:00:08,00:00:00:00:00:25,,,,,,,,,9,1,0,0,9.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902901401766090,ADDED,org.onosproject.fwd,10,00:00:00:00:00:02,00:00:00:00:00:26,,,,,,,,,3,1,0,0,3.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902899642577233,ADDED,org.onosproject.fwd,10,00:00:00:00:00:26,00:00:00:00:00:03,,,,,,,,,1,4,0,0,3.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902898187527388,ADDED,org.onosproject.fwd,10,00:00:00:00:00:26,00:00:00:00:00:04,,,,,,,,,1,5,0,0,2.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902900120055139,ADDED,org.onosproject.fwd,10,00:00:00:00:00:06,00:00:00:00:00:26,,,,,,,,,7,1,0,0,2.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902897964015460,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:08,,,,,,,,,1,9,0,0,9.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902900742915174,ADDED,org.onosproject.fwd,10,00:00:00:00:00:03,00:00:00:00:00:26,,,,,,,,,4,1,0,0,3.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902900174734438,ADDED,org.onosproject.fwd,10,00:00:00:00:00:26,00:00:00:00:00:06,,,,,,,,,1,7,0,0,2.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902898493305583,ADDED,org.onosproject.fwd,10,00:00:00:00:00:26,00:00:00:00:00:02,,,,,,,,,1,3,0,0,3.0
