src_host,dst_host,avg_rtt_ms,packet_loss_pct
h1,h36,N/A,100
h1,h37,146.438,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,99.868,0
h1,h4,99.267,0
h1,h5,103.482,0
h1,h6,93.710,0
h1,h7,108.233,0
h1,h8,111.553,0
h1,h9,102.685,0
h1,h10,92.584,0
h1,h11,95.809,0
h1,h12,99.576,0
h1,h13,101.301,0
h1,h14,99.326,0
h1,h15,N/A,100
h1,h16,91.915,0
h1,h17,103.313,0
h1,h18,95.936,0
h1,h19,102.454,0
h1,h20,100.184,0
h1,h21,104.845,0
h1,h22,99.294,0
h1,h23,96.082,0
h1,h24,109.014,0
h1,h25,110.082,0
h1,h26,102.212,0
h1,h27,106.941,0
h1,h28,99.734,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,102.823,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,130.293,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,98.938,0
h1,h4,100.469,0
h1,h5,99.755,0
h1,h6,105.217,0
h1,h7,100.183,0
h1,h8,95.356,0
h1,h9,100.508,0
h1,h10,104.480,0
h1,h11,149.346,0
h1,h12,144.116,0
h1,h13,132.607,0
h1,h14,129.363,0
h1,h15,N/A,100
h1,h16,129.390,0
h1,h17,114.036,0
h1,h18,140.298,0
h1,h19,124.446,0
h1,h20,160.168,0
h1,h21,101.643,0
h1,h22,101.082,0
h1,h23,139.089,0
h1,h24,132.641,0
h1,h25,103.536,0
h1,h26,107.916,0
h1,h27,121.629,0
h1,h28,127.497,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,116.133,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,180.272,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,134.959,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,100.068,0
h1,h4,105.652,0
h1,h5,106.412,0
h1,h6,101.580,0
h1,h7,104.694,0
h1,h8,113.416,0
h1,h9,105.603,0
h1,h10,102.135,0
h1,h11,112.086,0
h1,h12,108.939,0
h1,h13,104.491,0
h1,h14,117.905,0
h1,h15,N/A,100
h1,h16,91.145,0
h1,h17,103.420,0
h1,h18,109.177,0
h1,h19,103.481,0
h1,h20,104.469,0
h1,h21,98.073,0
h1,h22,116.595,0
h1,h23,101.683,0
h1,h24,110.887,0
h1,h25,120.203,0
h1,h26,113.936,0
h1,h27,96.251,0
h1,h28,103.105,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,117.770,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,150.057,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,130.557,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,105.210,0
h1,h4,91.539,0
h1,h5,103.319,0
h1,h6,104.729,0
h1,h7,142.792,0
h1,h8,123.907,0
h1,h9,112.040,0
h1,h10,117.476,0
h1,h11,184.955,0
h1,h12,118.877,0
h1,h13,124.270,0
h1,h14,122.698,0
h1,h15,N/A,100
h1,h16,123.391,0
h1,h17,112.751,0
h1,h18,116.648,0
h1,h19,107.893,0
h1,h20,123.133,0
h1,h21,108.327,0
h1,h22,124.766,0
h1,h23,106.657,0
h1,h24,111.333,0
h1,h25,111.186,0
h1,h26,131.587,0
h1,h27,102.949,0
h1,h28,115.098,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,110.175,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,163.717,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,150.902,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,102.174,0
h1,h4,100.071,0
h1,h5,92.748,0
h1,h6,97.508,0
h1,h7,102.268,0
h1,h8,99.658,0
h1,h9,101.825,0
h1,h10,97.779,0
h1,h11,95.467,0
h1,h12,101.961,0
h1,h13,105.114,0
h1,h14,107.731,0
h1,h15,N/A,100
h1,h16,110.184,0
h1,h17,100.223,0
h1,h18,99.197,0
h1,h19,101.420,0
h1,h20,104.119,0
h1,h21,100.985,0
h1,h22,103.369,0
h1,h23,107.650,0
h1,h24,96.429,0
h1,h25,105.440,0
h1,h26,100.657,0
h1,h27,102.684,0
h1,h28,101.387,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,104.992,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,165.211,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,101.496,0
h1,h4,99.987,0
h1,h5,104.489,0
h1,h6,104.531,0
h1,h7,96.436,0
h1,h8,100.428,0
h1,h9,105.679,0
h1,h10,102.149,0
h1,h11,105.998,0
h1,h12,100.217,0
h1,h13,102.043,0
h1,h14,96.715,0
h1,h15,N/A,100
h1,h16,99.832,0
h1,h17,97.805,0
h1,h18,94.937,0
h1,h19,102.057,0
h1,h20,103.019,0
h1,h21,114.574,0
h1,h22,98.780,0
h1,h23,108.646,0
h1,h24,98.047,0
h1,h25,101.505,0
h1,h26,99.378,0
h1,h27,138.489,0
h1,h28,190.522,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,116.556,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,103.569,0
h1,h4,104.487,0
h1,h5,105.100,0
h1,h6,106.189,0
h1,h7,97.108,0
h1,h8,98.153,0
h1,h9,102.852,0
h1,h10,102.724,0
h1,h11,108.558,0
h1,h12,105.283,0
h1,h13,112.331,0
h1,h14,98.449,0
h1,h15,N/A,100
h1,h16,111.763,0
h1,h17,120.881,0
h1,h18,101.012,0
h1,h19,107.873,0
h1,h20,97.679,0
h1,h21,106.004,0
h1,h22,107.357,0
h1,h23,111.962,0
h1,h24,104.177,0
h1,h25,103.380,0
h1,h26,102.162,0
h1,h27,109.813,0
h1,h28,104.081,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,104.574,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,96.934,0
h1,h4,108.963,0
h1,h5,99.957,0
h1,h6,94.394,0
h1,h7,100.700,0
h1,h8,100.474,0
h1,h9,127.472,0
h1,h10,104.155,0
h1,h11,123.174,0
h1,h12,145.872,0
h1,h13,123.964,0
h1,h14,114.731,0
h1,h15,N/A,100
h1,h16,108.185,0
h1,h17,135.189,0
h1,h18,98.574,0
h1,h19,94.322,0
h1,h20,107.215,0
h1,h21,103.916,0
h1,h22,112.137,0
h1,h23,112.256,0
h1,h24,98.064,0
h1,h25,106.538,0
h1,h26,105.552,0
h1,h27,110.147,0
h1,h28,100.889,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,103.664,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,106.031,0
h1,h4,100.240,0
h1,h5,97.763,0
h1,h6,108.129,0
h1,h7,100.004,0
h1,h8,103.098,0
h1,h9,105.072,0
h1,h10,104.744,0
h1,h11,101.392,0
h1,h12,103.434,0
h1,h13,106.468,0
h1,h14,102.007,0
h1,h15,N/A,100
h1,h16,105.473,0
h1,h17,96.028,0
h1,h18,99.723,0
h1,h19,103.614,0
h1,h20,102.474,0
h1,h21,106.447,0
h1,h22,106.642,0
h1,h23,110.053,0
h1,h24,103.487,0
h1,h25,104.900,0
h1,h26,104.781,0
h1,h27,101.776,0
h1,h28,101.296,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,112.468,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,99.850,0
h1,h4,104.165,0
h1,h5,94.698,0
h1,h6,102.066,0
h1,h7,101.395,0
h1,h8,102.117,0
h1,h9,95.994,0
h1,h10,107.652,0
h1,h11,106.250,0
h1,h12,121.322,0
h1,h13,115.814,0
h1,h14,110.982,0
h1,h15,N/A,100
h1,h16,112.255,0
h1,h17,104.867,0
h1,h18,118.371,0
h1,h19,118.155,0
h1,h20,115.502,0
h1,h21,98.443,0
h1,h22,113.887,0
h1,h23,106.309,0
h1,h24,106.065,0
h1,h25,106.450,0
h1,h26,117.532,0
h1,h27,110.327,0
h1,h28,118.054,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,123.110,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,112.573,0
h1,h4,109.437,0
h1,h5,103.702,0
h1,h6,112.965,0
h1,h7,98.161,0
h1,h8,106.848,0
h1,h9,106.063,0
h1,h10,111.615,0
h1,h11,115.813,0
h1,h12,106.910,0
h1,h13,120.417,0
h1,h14,99.250,0
h1,h15,N/A,100
h1,h16,99.379,0
h1,h17,111.042,0
h1,h18,114.802,0
h1,h19,118.324,0
h1,h20,95.489,0
h1,h21,95.168,0
h1,h22,106.568,0
h1,h23,112.470,0
h1,h24,130.790,0
h1,h25,104.753,0
h1,h26,106.739,0
h1,h27,97.767,0
h1,h28,103.667,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,116.168,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,102.395,0
h1,h4,93.667,0
h1,h5,96.293,0
h1,h6,102.329,0
h1,h7,100.352,0
h1,h8,99.907,0
h1,h9,96.593,0
h1,h10,99.503,0
h1,h11,138.357,0
h1,h12,103.383,0
h1,h13,144.371,0
h1,h14,133.465,0
h1,h15,N/A,100
h1,h16,105.005,0
h1,h17,104.357,0
h1,h18,111.478,0
h1,h19,99.613,0
h1,h20,100.879,0
h1,h21,109.601,0
h1,h22,97.121,0
h1,h23,107.010,0
h1,h24,113.648,0
h1,h25,115.467,0
h1,h26,109.983,0
h1,h27,96.798,0
h1,h28,103.880,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,104.347,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,103.335,0
h1,h4,106.377,0
h1,h5,103.493,0
h1,h6,115.206,0
h1,h7,105.440,0
h1,h8,106.155,0
h1,h9,101.109,0
h1,h10,97.576,0
h1,h11,105.209,0
h1,h12,102.041,0
h1,h13,100.790,0
h1,h14,104.645,0
h1,h15,N/A,100
h1,h16,99.910,0
h1,h17,96.743,0
h1,h18,102.362,0
h1,h19,98.390,0
h1,h20,99.751,0
h1,h21,111.243,0
h1,h22,100.718,0
h1,h23,112.318,0
h1,h24,116.988,0
h1,h25,92.021,0
h1,h26,96.321,0
h1,h27,114.479,0
h1,h28,114.110,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,98.839,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,104.440,0
h1,h4,96.731,0
h1,h5,99.900,0
h1,h6,104.867,0
h1,h7,100.311,0
h1,h8,101.408,0
h1,h9,102.603,0
h1,h10,99.111,0
h1,h11,98.830,0
h1,h12,94.234,0
h1,h13,143.824,0
h1,h14,124.933,0
h1,h15,N/A,100
h1,h16,123.682,0
h1,h17,123.134,0
h1,h18,91.758,0
h1,h19,118.222,0
h1,h20,106.692,0
h1,h21,104.551,0
h1,h22,118.547,0
h1,h23,131.992,0
h1,h24,119.308,0
h1,h25,115.899,0
h1,h26,114.898,0
h1,h27,115.475,0
h1,h28,99.731,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,117.990,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,139.914,0
h1,h4,101.641,0
h1,h5,93.726,0
h1,h6,96.748,0
h1,h7,110.117,0
h1,h8,103.928,0
h1,h9,110.376,0
h1,h10,102.760,0
h1,h11,103.653,0
h1,h12,102.121,0
h1,h13,105.536,0
h1,h14,100.891,0
h1,h15,N/A,100
h1,h16,105.943,0
h1,h17,111.021,0
h1,h18,115.580,0
h1,h19,105.932,0
h1,h20,104.694,0
h1,h21,94.869,0
h1,h22,104.815,0
h1,h23,108.680,0
h1,h24,104.461,0
h1,h25,112.213,0
h1,h26,105.202,0
h1,h27,106.096,0
h1,h28,105.924,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,103.494,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,159.866,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,100.833,0
h1,h4,98.347,0
h1,h5,96.438,0
h1,h6,100.234,0
h1,h7,109.759,0
h1,h8,108.015,0
h1,h9,98.743,0
h1,h10,101.497,0
h1,h11,97.722,0
h1,h12,99.000,0
h1,h13,97.128,0
h1,h14,101.706,0
h1,h15,N/A,100
h1,h16,103.531,0
h1,h17,103.239,0
h1,h18,100.856,0
h1,h19,111.178,0
h1,h20,205.513,0
h1,h21,99.105,0
h1,h22,98.767,0
h1,h23,94.956,0
h1,h24,103.729,0
h1,h25,98.135,0
h1,h26,98.103,0
h1,h27,110.246,0
h1,h28,97.767,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,114.873,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,174.722,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,165.339,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,108.254,0
h1,h4,109.910,0
h1,h5,106.485,0
h1,h6,111.576,0
h1,h7,103.235,0
h1,h8,118.043,0
h1,h9,99.673,0
h1,h10,103.187,0
h1,h11,91.642,0
h1,h12,101.965,0
h1,h13,119.117,0
h1,h14,116.508,0
h1,h15,N/A,100
h1,h16,97.156,0
h1,h17,104.470,0
h1,h18,103.380,0
h1,h19,113.287,0
h1,h20,99.452,0
h1,h21,100.809,0
h1,h22,95.487,0
h1,h23,97.718,0
h1,h24,93.279,0
h1,h25,100.231,0
h1,h26,93.036,0
h1,h27,97.582,0
h1,h28,101.644,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,99.975,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,192.162,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,148.646,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,109.281,0
h1,h4,106.196,0
h1,h5,99.436,0
h1,h6,100.941,0
h1,h7,97.145,0
h1,h8,103.214,0
h1,h9,94.749,0
h1,h10,99.862,0
h1,h11,99.603,0
h1,h12,105.653,0
h1,h13,96.951,0
h1,h14,96.435,0
h1,h15,N/A,100
h1,h16,101.680,0
h1,h17,99.512,0
h1,h18,98.678,0
h1,h19,101.864,0
h1,h20,104.743,0
h1,h21,103.438,0
h1,h22,117.803,0
h1,h23,137.807,0
h1,h24,119.473,0
h1,h25,139.249,0
h1,h26,116.544,0
h1,h27,177.450,0
h1,h28,120.421,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,98.835,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,143.618,50
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,216.145,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,109.985,0
h1,h4,112.854,0
h1,h5,101.659,0
h1,h6,118.871,0
h1,h7,118.056,0
h1,h8,108.488,0
h1,h9,106.980,0
h1,h10,110.559,0
h1,h11,106.418,0
h1,h12,106.096,0
h1,h13,105.605,0
h1,h14,100.347,0
h1,h15,N/A,100
h1,h16,107.242,0
h1,h17,100.085,0
h1,h18,103.611,0
h1,h19,101.814,0
h1,h20,97.212,0
h1,h21,104.436,0
h1,h22,105.725,0
h1,h23,103.967,0
h1,h24,100.501,0
h1,h25,99.568,0
h1,h26,105.440,0
h1,h27,107.869,0
h1,h28,96.638,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,102.245,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,107.338,0
h1,h4,103.752,0
h1,h5,108.907,0
h1,h6,101.116,0
h1,h7,101.673,0
h1,h8,108.575,0
h1,h9,103.844,0
h1,h10,110.621,0
h1,h11,103.473,0
h1,h12,102.164,0
h1,h13,101.272,0
h1,h14,100.368,0
h1,h15,N/A,100
h1,h16,92.854,0
h1,h17,99.802,0
h1,h18,100.032,0
h1,h19,100.937,0
h1,h20,103.415,0
h1,h21,104.225,0
h1,h22,104.564,0
h1,h23,95.670,0
h1,h24,97.543,0
h1,h25,103.690,0
h1,h26,98.530,0
h1,h27,98.056,0
h1,h28,96.889,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,102.992,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,114.728,0
h1,h4,114.375,0
h1,h5,101.982,0
h1,h6,125.392,0
h1,h7,125.927,0
h1,h8,108.151,0
h1,h9,108.349,0
h1,h10,99.242,0
h1,h11,103.896,0
h1,h12,105.720,0
h1,h13,110.089,0
h1,h14,117.005,0
h1,h15,N/A,100
h1,h16,105.549,0
h1,h17,105.958,0
h1,h18,91.998,0
h1,h19,117.208,0
h1,h20,107.673,0
h1,h21,106.999,0
h1,h22,105.929,0
h1,h23,100.264,0
h1,h24,101.204,0
h1,h25,105.850,0
h1,h26,110.711,0
h1,h27,114.157,0
h1,h28,104.112,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,118.644,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,94.136,0
h1,h4,100.274,0
h1,h5,104.323,0
h1,h6,110.115,0
h1,h7,102.421,0
h1,h8,104.610,0
h1,h9,98.574,0
h1,h10,102.700,0
h1,h11,110.265,0
h1,h12,104.317,0
h1,h13,92.896,0
h1,h14,98.737,0
h1,h15,N/A,100
h1,h16,152.723,0
h1,h17,142.217,0
h1,h18,109.457,0
h1,h19,135.319,0
h1,h20,104.330,0
h1,h21,105.321,0
h1,h22,90.461,0
h1,h23,122.913,0
h1,h24,135.172,0
h1,h25,111.543,0
h1,h26,115.960,0
h1,h27,116.245,0
h1,h28,109.813,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,130.361,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,100.848,0
h1,h4,101.783,0
h1,h5,106.084,0
h1,h6,97.770,0
h1,h7,102.576,0
h1,h8,101.789,0
h1,h9,100.382,0
h1,h10,105.237,0
h1,h11,103.744,0
h1,h12,106.364,0
h1,h13,106.115,0
h1,h14,98.311,0
h1,h15,N/A,100
h1,h16,106.178,0
h1,h17,104.583,0
h1,h18,100.818,0
h1,h19,103.775,0
h1,h20,105.058,0
h1,h21,99.310,0
h1,h22,115.675,0
h1,h23,105.844,0
h1,h24,102.301,0
h1,h25,97.955,0
h1,h26,112.211,0
h1,h27,109.726,0
h1,h28,105.960,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,96.004,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,108.760,0
h1,h4,106.568,0
h1,h5,98.235,0
h1,h6,99.418,0
h1,h7,107.252,0
h1,h8,96.302,0
h1,h9,106.853,0
h1,h10,111.653,0
h1,h11,96.757,0
h1,h12,111.844,0
h1,h13,115.315,0
h1,h14,102.459,0
h1,h15,N/A,100
h1,h16,97.191,0
h1,h17,102.632,0
h1,h18,98.560,0
h1,h19,104.648,0
h1,h20,101.303,0
h1,h21,96.100,0
h1,h22,98.813,0
h1,h23,91.675,0
h1,h24,106.486,0
h1,h25,106.623,0
h1,h26,101.584,0
h1,h27,103.886,0
h1,h28,99.312,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,98.854,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,141.057,0
h1,h4,127.842,0
h1,h5,106.959,0
h1,h6,104.754,0
h1,h7,109.137,0
h1,h8,112.847,0
h1,h9,108.896,0
h1,h10,126.747,0
h1,h11,95.772,0
h1,h12,108.224,0
h1,h13,116.227,0
h1,h14,97.723,0
h1,h15,N/A,100
h1,h16,103.996,0
h1,h17,106.572,0
h1,h18,96.368,0
h1,h19,105.069,0
h1,h20,111.738,0
h1,h21,105.203,0
h1,h22,108.462,0
h1,h23,103.844,0
h1,h24,105.465,0
h1,h25,97.781,0
h1,h26,98.154,0
h1,h27,102.528,0
h1,h28,109.074,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,99.000,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,100.781,0
h1,h4,103.049,0
h1,h5,99.751,0
h1,h6,96.280,0
h1,h7,100.588,0
h1,h8,102.757,0
h1,h9,97.548,0
h1,h10,103.084,0
h1,h11,104.957,0
h1,h12,96.230,0
h1,h13,101.678,0
h1,h14,95.679,0
h1,h15,N/A,100
h1,h16,98.784,0
h1,h17,97.216,0
h1,h18,105.651,0
h1,h19,102.762,0
h1,h20,103.307,0
h1,h21,104.746,0
h1,h22,104.526,0
h1,h23,98.144,0
h1,h24,98.334,0
h1,h25,102.531,0
h1,h26,96.522,0
h1,h27,99.289,0
h1,h28,97.272,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,102.287,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,223.663,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,100.582,0
h1,h4,114.891,0
h1,h5,118.370,0
h1,h6,117.077,0
h1,h7,104.332,0
h1,h8,108.924,0
h1,h9,100.127,0
h1,h10,110.038,0
h1,h11,102.517,0
h1,h12,119.365,0
h1,h13,107.295,0
h1,h14,118.274,0
h1,h15,N/A,100
h1,h16,100.724,0
h1,h17,108.998,0
h1,h18,117.366,0
h1,h19,106.579,0
h1,h20,109.422,0
h1,h21,101.162,0
h1,h22,103.600,0
h1,h23,101.370,0
h1,h24,100.483,0
h1,h25,102.822,0
h1,h26,101.012,0
h1,h27,107.991,0
h1,h28,97.086,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,101.724,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,154.237,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,101.004,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,103.294,0
h1,h4,104.689,0
h1,h5,93.301,0
h1,h6,101.458,0
h1,h7,100.482,0
h1,h8,92.130,0
h1,h9,102.700,0
h1,h10,103.890,0
h1,h11,110.234,0
h1,h12,114.707,0
h1,h13,116.134,0
h1,h14,110.746,0
h1,h15,N/A,100
h1,h16,110.790,0
h1,h17,106.383,0
h1,h18,103.770,0
h1,h19,96.083,0
h1,h20,95.964,0
h1,h21,101.144,0
h1,h22,101.907,0
h1,h23,103.648,0
h1,h24,94.411,0
h1,h25,99.144,0
h1,h26,105.068,0
h1,h27,115.340,0
h1,h28,104.860,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,95.121,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,181.868,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,110.208,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,103.780,0
h1,h4,112.755,0
h1,h5,118.955,0
h1,h6,110.422,0
h1,h7,106.713,0
h1,h8,115.534,0
h1,h9,117.423,0
h1,h10,108.543,0
h1,h11,119.165,0
h1,h12,129.628,0
h1,h13,97.802,0
h1,h14,105.178,0
h1,h15,N/A,100
h1,h16,103.545,0
h1,h17,100.608,0
h1,h18,113.423,0
h1,h19,103.803,0
h1,h20,109.108,0
h1,h21,95.012,0
h1,h22,106.038,0
h1,h23,105.905,0
h1,h24,96.764,0
h1,h25,111.589,0
h1,h26,113.163,0
h1,h27,108.789,0
h1,h28,110.853,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,99.045,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,158.523,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,99.037,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,117.335,0
h1,h4,101.090,0
h1,h5,104.312,0
h1,h6,108.665,0
h1,h7,119.183,0
h1,h8,132.771,0
h1,h9,119.287,0
h1,h10,105.194,0
h1,h11,108.355,0
h1,h12,104.540,0
h1,h13,99.717,0
h1,h14,94.953,0
h1,h15,N/A,100
h1,h16,109.679,0
h1,h17,98.844,0
h1,h18,100.133,0
h1,h19,106.810,0
h1,h20,98.197,0
h1,h21,98.375,0
h1,h22,95.954,0
h1,h23,97.590,0
h1,h24,99.282,0
h1,h25,103.859,0
h1,h26,96.176,0
h1,h27,100.607,0
h1,h28,103.659,0
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,99.968,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,96.192,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,112.171,0
h1,h4,106.998,0
h1,h5,113.833,0
h1,h6,113.162,0
h1,h7,115.932,0
h1,h8,116.159,0
h1,h9,110.510,0
h1,h10,115.793,0
h1,h11,94.992,0
h1,h12,112.093,0
h1,h13,114.293,0
h1,h14,137.633,0
h1,h15,N/A,100
h1,h16,101.777,0
h1,h17,105.663,0
h1,h18,106.875,0
h1,h19,113.389,0
h1,h20,109.915,0
h1,h21,114.513,0
