h10,h18,1,4,00:00:00:00:00:0A,00:00:00:00:00:12,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h18,2,4,00:00:00:00:00:0A,00:00:00:00:00:12,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h18,3,4,00:00:00:00:00:0A,00:00:00:00:00:12,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:2 -> of:0000000000000004:2"
h10,h18,4,4,00:00:00:00:00:0A,00:00:00:00:00:12,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:1 -> of:0000000000000001:1, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h18,5,5,00:00:00:00:00:0A,00:00:00:00:00:12,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2, of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h18,6,5,00:00:00:00:00:0A,00:00:00:00:00:12,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h18,7,5,00:00:00:00:00:0A,00:00:00:00:00:12,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:2 -> of:0000000000000004:2"
h10,h18,8,5,00:00:00:00:00:0A,00:00:00:00:00:12,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:4 -> of:0000000000000004:1"
h18,h10,0,3,00:00:00:00:00:12,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h18,h10,1,4,00:00:00:00:00:12,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h18,h10,2,4,00:00:00:00:00:12,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:5 -> of:0000000000000003:1"
h18,h10,3,4,00:00:00:00:00:12,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h18,h10,4,4,00:00:00:00:00:12,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:1 -> of:0000000000000001:2, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:5 -> of:0000000000000003:1"
h18,h10,5,5,00:00:00:00:00:12,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:3 -> of:0000000000000005:2, of:0000000000000005:1 -> of:000000000000000c:5, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h18,h10,6,5,00:00:00:00:00:12,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:5 -> of:0000000000000003:1"
h18,h10,7,5,00:00:00:00:00:12,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h18,h10,8,5,00:00:00:00:00:12,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:5 -> of:0000000000000003:1"
h10,h19,0,3,00:00:00:00:00:0A,00:00:00:00:00:13,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h19,1,4,00:00:00:00:00:0A,00:00:00:00:00:13,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h19,2,4,00:00:00:00:00:0A,00:00:00:00:00:13,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h19,3,4,00:00:00:00:00:0A,00:00:00:00:00:13,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:2 -> of:0000000000000004:2"
h10,h19,4,4,00:00:00:00:00:0A,00:00:00:00:00:13,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:1 -> of:0000000000000001:1, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h19,5,5,00:00:00:00:00:0A,00:00:00:00:00:13,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2, of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h19,6,5,00:00:00:00:00:0A,00:00:00:00:00:13,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h19,7,5,00:00:00:00:00:0A,00:00:00:00:00:13,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:2 -> of:0000000000000004:2"
h10,h19,8,5,00:00:00:00:00:0A,00:00:00:00:00:13,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:4 -> of:0000000000000004:1"
h19,h10,0,3,00:00:00:00:00:13,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h19,h10,1,4,00:00:00:00:00:13,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h19,h10,2,4,00:00:00:00:00:13,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:5 -> of:0000000000000003:1"
h19,h10,3,4,00:00:00:00:00:13,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h19,h10,4,4,00:00:00:00:00:13,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:1 -> of:0000000000000001:2, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:5 -> of:0000000000000003:1"
h19,h10,5,5,00:00:00:00:00:13,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:3 -> of:0000000000000005:2, of:0000000000000005:1 -> of:000000000000000c:5, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h19,h10,6,5,00:00:00:00:00:13,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:5 -> of:0000000000000003:1"
h19,h10,7,5,00:00:00:00:00:13,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h19,h10,8,5,00:00:00:00:00:13,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:5 -> of:0000000000000003:1"
h10,h20,0,3,00:00:00:00:00:0A,00:00:00:00:00:14,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h20,1,4,00:00:00:00:00:0A,00:00:00:00:00:14,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h20,2,4,00:00:00:00:00:0A,00:00:00:00:00:14,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h20,3,4,00:00:00:00:00:0A,00:00:00:00:00:14,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:2 -> of:0000000000000004:2"
h10,h20,4,4,00:00:00:00:00:0A,00:00:00:00:00:14,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:1 -> of:0000000000000001:1, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h20,5,5,00:00:00:00:00:0A,00:00:00:00:00:14,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2, of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h20,6,5,00:00:00:00:00:0A,00:00:00:00:00:14,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h20,7,5,00:00:00:00:00:0A,00:00:00:00:00:14,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:2 -> of:0000000000000004:2"
h10,h20,8,5,00:00:00:00:00:0A,00:00:00:00:00:14,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:4 -> of:0000000000000004:1"
h20,h10,0,3,00:00:00:00:00:14,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h20,h10,1,4,00:00:00:00:00:14,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h20,h10,2,4,00:00:00:00:00:14,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:5 -> of:0000000000000003:1"
h20,h10,3,4,00:00:00:00:00:14,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h20,h10,4,4,00:00:00:00:00:14,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:1 -> of:0000000000000001:2, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:5 -> of:0000000000000003:1"
h20,h10,5,5,00:00:00:00:00:14,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:3 -> of:0000000000000005:2, of:0000000000000005:1 -> of:000000000000000c:5, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h20,h10,6,5,00:00:00:00:00:14,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:5 -> of:0000000000000003:1"
h20,h10,7,5,00:00:00:00:00:14,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h20,h10,8,5,00:00:00:00:00:14,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:5 -> of:0000000000000003:1"
h10,h21,0,3,00:00:00:00:00:0A,00:00:00:00:00:15,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h21,1,4,00:00:00:00:00:0A,00:00:00:00:00:15,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h21,2,4,00:00:00:00:00:0A,00:00:00:00:00:15,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h21,3,4,00:00:00:00:00:0A,00:00:00:00:00:15,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:2 -> of:0000000000000004:2"
h10,h21,4,4,00:00:00:00:00:0A,00:00:00:00:00:15,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:1 -> of:0000000000000001:1, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h21,5,5,00:00:00:00:00:0A,00:00:00:00:00:15,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2, of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h21,6,5,00:00:00:00:00:0A,00:00:00:00:00:15,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:4 -> of:0000000000000004:1"
h10,h21,7,5,00:00:00:00:00:0A,00:00:00:00:00:15,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:2 -> of:0000000000000004:2"
h10,h21,8,5,00:00:00:00:00:0A,00:00:00:00:00:15,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:4 -> of:0000000000000004:1"
h21,h10,0,3,00:00:00:00:00:15,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h21,h10,1,4,00:00:00:00:00:15,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h21,h10,2,4,00:00:00:00:00:15,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:5 -> of:0000000000000003:1"
h21,h10,3,4,00:00:00:00:00:15,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h21,h10,4,4,00:00:00:00:00:15,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:1 -> of:0000000000000001:2, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:5 -> of:0000000000000003:1"
h21,h10,5,5,00:00:00:00:00:15,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:3 -> of:0000000000000005:2, of:0000000000000005:1 -> of:000000000000000c:5, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h21,h10,6,5,00:00:00:00:00:15,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:5 -> of:0000000000000003:1"
h21,h10,7,5,00:00:00:00:00:15,00:00:00:00:00:0A,"of:0000000000000004:2 -> of:0000000000000009:2, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h21,h10,8,5,00:00:00:00:00:15,00:00:00:00:00:0A,"of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:5 -> of:0000000000000003:1"
h10,h22,0,3,00:00:00:00:00:0A,00:00:00:00:00:16,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h22,1,4,00:00:00:00:00:0A,00:00:00:00:00:16,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h22,2,4,00:00:00:00:00:0A,00:00:00:00:00:16,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h22,3,4,00:00:00:00:00:0A,00:00:00:00:00:16,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:3 -> of:0000000000000005:2"
h10,h22,4,4,00:00:00:00:00:0A,00:00:00:00:00:16,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:1 -> of:0000000000000001:1, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h22,5,5,00:00:00:00:00:0A,00:00:00:00:00:16,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2, of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h22,6,5,00:00:00:00:00:0A,00:00:00:00:00:16,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h22,7,5,00:00:00:00:00:0A,00:00:00:00:00:16,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:3 -> of:0000000000000005:2"
h10,h22,8,5,00:00:00:00:00:0A,00:00:00:00:00:16,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:5 -> of:0000000000000005:1"
h22,h10,0,3,00:00:00:00:00:16,00:00:00:00:00:0A,"of:0000000000000005:1 -> of:000000000000000c:5, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h22,h10,1,4,00:00:00:00:00:16,00:00:00:00:00:0A,"of:0000000000000005:2 -> of:0000000000000009:3, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h22,h10,2,4,00:00:00:00:00:16,00:00:00:00:00:0A,"of:0000000000000005:1 -> of:000000000000000c:5, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:5 -> of:0000000000000003:1"
h22,h10,3,4,00:00:00:00:00:16,00:00:00:00:00:0A,"of:0000000000000005:1 -> of:000000000000000c:5, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h22,h10,4,4,00:00:00:00:00:16,00:00:00:00:00:0A,"of:0000000000000005:1 -> of:000000000000000c:5, of:000000000000000c:1 -> of:0000000000000001:2, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:5 -> of:0000000000000003:1"
h22,h10,5,5,00:00:00:00:00:16,00:00:00:00:00:0A,"of:0000000000000005:2 -> of:0000000000000009:3, of:0000000000000009:2 -> of:0000000000000004:2, of:0000000000000004:1 -> of:000000000000000c:4, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
h22,h10,6,5,00:00:00:00:00:16,00:00:00:00:00:0A,"of:0000000000000005:2 -> of:0000000000000009:3, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:5 -> of:0000000000000003:1"
h22,h10,7,5,00:00:00:00:00:16,00:00:00:00:00:0A,"of:0000000000000005:2 -> of:0000000000000009:3, of:0000000000000009:1 -> of:000000000000000c:6, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h22,h10,8,5,00:00:00:00:00:16,00:00:00:00:00:0A,"of:0000000000000005:1 -> of:000000000000000c:5, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:5 -> of:0000000000000003:1"
h10,h23,0,3,00:00:00:00:00:0A,00:00:00:00:00:17,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h23,1,4,00:00:00:00:00:0A,00:00:00:00:00:17,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h23,2,4,00:00:00:00:00:0A,00:00:00:00:00:17,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h23,3,4,00:00:00:00:00:0A,00:00:00:00:00:17,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:3 -> of:0000000000000005:2"
h10,h23,4,4,00:00:00:00:00:0A,00:00:00:00:00:17,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:1 -> of:0000000000000001:1, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h23,5,5,00:00:00:00:00:0A,00:00:00:00:00:17,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2, of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h23,6,5,00:00:00:00:00:0A,00:00:00:00:00:17,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:5 -> of:0000000000000005:1"
h10,h23,7,5,00:00:00:00:00:0A,00:00:00:00:00:17,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:6 -> of:0000000000000009:1, of:0000000000000009:3 -> of:0000000000000005:2"
h10,h23,8,5,00:00:00:00:00:0A,00:00:00:00:00:17,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:5 -> of:0000000000000005:1"
h23,h10,0,3,00:00:00:00:00:17,00:00:00:00:00:0A,"of:0000000000000005:1 -> of:000000000000000c:5, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:5 -> of:0000000000000003:1"
