timestep,time_seconds,time_hours,pmu_id,gen_bus,rank,importance_score
2769,13845,3.845833333,2,32,6,0.19724572
2769,13845,3.845833333,7,37,7,0.180754994
2769,13845,3.845833333,9,39,8,0.002159265
2769,13845,3.845833333,6,36,9,0.001206813
2769,13845,3.845833333,10,31,10,0
2770,13850,3.847222222,5,35,1,0.3
2770,13850,3.847222222,3,33,2,0.286583502
2770,13850,3.847222222,1,30,3,0.236715798
2770,13850,3.847222222,4,34,4,0.222673748
2770,13850,3.847222222,8,38,5,0.201695823
2770,13850,3.847222222,2,32,6,0.197068124
2770,13850,3.847222222,7,37,7,0.180735802
2770,13850,3.847222222,9,39,8,0.002159194
2770,13850,3.847222222,6,36,9,0.0012068
2770,13850,3.847222222,10,31,10,0
2771,13855,3.848611111,5,35,1,0.3
2771,13855,3.848611111,3,33,2,0.286587938
2771,13855,3.848611111,1,30,3,0.236726329
2771,13855,3.848611111,4,34,4,0.222662755
2771,13855,3.848611111,8,38,5,0.201683981
2771,13855,3.848611111,2,32,6,0.197213209
2771,13855,3.848611111,7,37,7,0.180750981
2771,13855,3.848611111,9,39,8,0.002159249
2771,13855,3.848611111,6,36,9,0.00120681
2771,13855,3.848611111,10,31,10,0
2772,13860,3.85,5,35,1,0.3
2772,13860,3.85,3,33,2,0.286570425
2772,13860,3.85,1,30,3,0.236683105
2772,13860,3.85,4,34,4,0.222706034
2772,13860,3.85,8,38,5,0.201730021
2772,13860,3.85,2,32,6,0.19664615
2772,13860,3.85,7,37,7,0.180691853
2772,13860,3.85,9,39,8,0.002159008
2772,13860,3.85,6,36,9,0.001206771
2772,13860,3.85,10,31,10,0
2773,13865,3.851388889,5,35,1,0.3
2773,13865,3.851388889,3,33,2,0.286587966
2773,13865,3.851388889,1,30,3,0.236726807
2773,13865,3.851388889,4,34,4,0.222662205
2773,13865,3.851388889,8,38,5,0.201683416
2773,13865,3.851388889,2,32,6,0.197219675
2773,13865,3.851388889,7,37,7,0.18075124
2773,13865,3.851388889,9,39,8,0.002159248
2773,13865,3.851388889,6,36,9,0.00120681
2773,13865,3.851388889,10,31,10,0
2774,13870,3.852777778,5,35,1,0.3
2774,13870,3.852777778,3,33,2,0.28657978
2774,13870,3.852777778,1,30,3,0.236707635
2774,13870,3.852777778,4,34,4,0.222681953
2774,13870,3.852777778,8,38,5,0.201704652
2774,13870,3.852777778,2,32,6,0.196958694
2774,13870,3.852777778,7,37,7,0.180723506
2774,13870,3.852777778,9,39,8,0.002159143
2774,13870,3.852777778,6,36,9,0.001206792
2774,13870,3.852777778,10,31,10,0
2775,13875,3.854166667,5,35,1,0.3
2775,13875,3.854166667,3,33,2,0.286577725
2775,13875,3.854166667,1,30,3,0.236702714
2775,13875,3.854166667,4,34,4,0.222686855
2775,13875,3.854166667,8,38,5,0.201709875
2775,13875,3.854166667,2,32,6,0.196894205
2775,13875,3.854166667,7,37,7,0.18071663
2775,13875,3.854166667,9,39,8,0.002159114
2775,13875,3.854166667,6,36,9,0.001206787
2775,13875,3.854166667,10,31,10,0
2776,13880,3.855555556,5,35,1,0.3
2776,13880,3.855555556,3,33,2,0.286583178
2776,13880,3.855555556,1,30,3,0.236716213
2776,13880,3.855555556,4,34,4,0.2226732
2776,13880,3.855555556,8,38,5,0.201695318
2776,13880,3.855555556,2,32,6,0.197073108
2776,13880,3.855555556,7,37,7,0.180735144
2776,13880,3.855555556,9,39,8,0.002159187
2776,13880,3.855555556,6,36,9,0.001206799
2776,13880,3.855555556,10,31,10,0
2777,13885,3.856944444,5,35,1,0.3
2777,13885,3.856944444,3,33,2,0.28656982
2777,13885,3.856944444,1,30,3,0.236682482
2777,13885,3.856944444,4,34,4,0.222706534
2777,13885,3.856944444,8,38,5,0.2017306
2777,13885,3.856944444,2,32,6,0.196638144
2777,13885,3.856944444,7,37,7,0.180690162
2777,13885,3.856944444,9,39,8,0.002158997
2777,13885,3.856944444,6,36,9,0.00120677
2777,13885,3.856944444,10,31,10,0
2778,13890,3.858333333,5,35,1,0.3
2778,13890,3.858333333,3,33,2,0.286586196
2778,13890,3.858333333,1,30,3,0.236723586
2778,13890,3.858333333,4,34,4,0.222665515
2778,13890,3.858333333,8,38,5,0.201687063
2778,13890,3.858333333,2,32,6,0.197174098
2778,13890,3.858333333,7,37,7,0.180745524
2778,13890,3.858333333,9,39,8,0.002159224
2778,13890,3.858333333,6,36,9,0.001206806
2778,13890,3.858333333,10,31,10,0
2779,13895,3.859722222,5,35,1,0.3
2779,13895,3.859722222,3,33,2,0.286595775
2779,13895,3.859722222,1,30,3,0.236744456
2779,13895,3.859722222,4,34,4,0.222642846
2779,13895,3.859722222,8,38,5,0.201662263
2779,13895,3.859722222,2,32,6,0.197477276
2779,13895,3.859722222,7,37,7,0.18077835
2779,13895,3.859722222,9,39,8,0.002159331
2779,13895,3.859722222,6,36,9,0.001206828
2779,13895,3.859722222,10,31,10,0
2780,13900,3.861111111,5,35,1,0.3
2780,13900,3.861111111,3,33,2,0.286586637
2780,13900,3.861111111,1,30,3,0.236724875
2780,13900,3.861111111,4,34,4,0.222664132
2780,13900,3.861111111,8,38,5,0.201685587
2780,13900,3.861111111,2,32,6,0.197191886
2780,13900,3.861111111,7,37,7,0.180747133
2780,13900,3.861111111,9,39,8,0.002159229
2780,13900,3.861111111,6,36,9,0.001206807
2780,13900,3.861111111,10,31,10,0
2781,13905,3.8625,5,35,1,0.3
2781,13905,3.8625,3,33,2,0.286572292
2781,13905,3.8625,1,30,3,0.236689826
2781,13905,3.8625,4,34,4,0.222699394
2781,13905,3.8625,8,38,5,0.201723169
2781,13905,3.8625,2,32,6,0.196729284
2781,13905,3.8625,7,37,7,0.180698719
2781,13905,3.8625,9,39,8,0.002159034
2781,13905,3.8625,6,36,9,0.001206775
2781,13905,3.8625,10,31,10,0
2782,13910,3.863888889,5,35,1,0.3
2782,13910,3.863888889,3,33,2,0.28659404
2782,13910,3.863888889,1,30,3,0.236741382
2782,13910,3.863888889,4,34,4,0.222646242
2782,13910,3.863888889,8,38,5,0.201666064
2782,13910,3.863888889,2,32,6,0.197430304
2782,13910,3.863888889,7,37,7,0.180772594
2782,13910,3.863888889,9,39,8,0.002159311
2782,13910,3.863888889,6,36,9,0.001206824
2782,13910,3.863888889,10,31,10,0
2783,13915,3.865277778,5,35,1,0.3
2783,13915,3.865277778,3,33,2,0.286580945
2783,13915,3.865277778,1,30,3,0.236712048
2783,13915,3.865277778,4,34,4,0.222677335
2783,13915,3.865277778,8,38,5,0.201699829
2783,13915,3.865277778,2,32,6,0.197016482
2783,13915,3.865277778,7,37,7,0.180728018
2783,13915,3.865277778,9,39,8,0.002159155
2783,13915,3.865277778,6,36,9,0.001206794
2783,13915,3.865277778,10,31,10,0
2784,13920,3.866666667,5,35,1,0.3
2784,13920,3.866666667,3,33,2,0.286572414
2784,13920,3.866666667,1,30,3,0.236690738
2784,13920,3.866666667,4,34,4,0.222698453
2784,13920,3.866666667,8,38,5,0.201722215
2784,13920,3.866666667,2,32,6,0.196740531
2784,13920,3.866666667,7,37,7,0.180699331
2784,13920,3.866666667,9,39,8,0.002159035
2784,13920,3.866666667,6,36,9,0.001206776
2784,13920,3.866666667,10,31,10,0
2785,13925,3.868055556,5,35,1,0.3
2785,13925,3.868055556,3,33,2,0.286588278
2785,13925,3.868055556,1,30,3,0.236729443
2785,13925,3.868055556,4,34,4,0.222659203
2785,13925,3.868055556,8,38,5,0.201680303
2785,13925,3.868055556,2,32,6,0.197255684
2785,13925,3.868055556,7,37,7,0.180753065
2785,13925,3.868055556,9,39,8,0.002159245
2785,13925,3.868055556,6,36,9,0.001206811
2785,13925,3.868055556,10,31,10,0
2786,13930,3.869444444,5,35,1,0.3
2786,13930,3.869444444,3,33,2,0.286578066
2786,13930,3.869444444,1,30,3,0.236705503
2786,13930,3.869444444,4,34,4,0.222683881
2786,13930,3.869444444,8,38,5,0.201706841
2786,13930,3.869444444,2,32,6,0.196929736
2786,13930,3.869444444,7,37,7,0.180718477
2786,13930,3.869444444,9,39,8,0.002159115
2786,13930,3.869444444,6,36,9,0.001206788
2786,13930,3.869444444,10,31,10,0
2787,13935,3.870833333,5,35,1,0.3
2787,13935,3.870833333,3,33,2,0.286572547
2787,13935,3.870833333,1,30,3,0.236691613
2787,13935,3.870833333,4,34,4,0.222697553
2787,13935,3.870833333,8,38,5,0.201721301
2787,13935,3.870833333,2,32,6,0.196751358
2787,13935,3.870833333,7,37,7,0.180699957
2787,13935,3.870833333,9,39,8,0.002159036
2787,13935,3.870833333,6,36,9,0.001206776
2787,13935,3.870833333,10,31,10,0
2788,13940,3.872222222,5,35,1,0.3
2788,13940,3.872222222,3,33,2,0.286589775
2788,13940,3.872222222,1,30,3,0.236733171
2788,13940,3.872222222,4,34,4,0.222655156
2788,13940,3.872222222,8,38,5,0.201675926
2788,13940,3.872222222,2,32,6,0.197308781
2788,13940,3.872222222,7,37,7,0.180758342
2788,13940,3.872222222,9,39,8,0.002159261
2788,13940,3.872222222,6,36,9,0.001206814
2788,13940,3.872222222,10,31,10,0
2789,13945,3.873611111,5,35,1,0.3
2789,13945,3.873611111,3,33,2,0.286566799
2789,13945,3.873611111,1,30,3,0.236676516
2789,13945,3.873611111,4,34,4,0.222711994
2789,13945,3.873611111,8,38,5,0.201736413
2789,13945,3.873611111,2,32,6,0.196564406
2789,13945,3.873611111,7,37,7,0.180680798
2789,13945,3.873611111,9,39,8,0.002158947
2789,13945,3.873611111,6,36,9,0.001206764
2789,13945,3.873611111,10,31,10,0
2790,13950,3.875,5,35,1,0.3
2790,13950,3.875,3,33,2,0.286570065
2790,13950,3.875,1,30,3,0.236685566
2790,13950,3.875,4,34,4,0.222703347
2790,13950,3.875,8,38,5,0.201727405
2790,13950,3.875,2,32,6,0.196675561
2790,13950,3.875,7,37,7,0.180691804
2790,13950,3.875,9,39,8,0.002158998
2790,13950,3.875,6,36,9,0.001206771
2790,13950,3.875,10,31,10,0
2791,13955,3.876388889,5,35,1,0.3
2791,13955,3.876388889,3,33,2,0.286599454
2791,13955,3.876388889,1,30,3,0.236753355
2791,13955,3.876388889,4,34,4,0.222632425
2791,13955,3.876388889,8,38,5,0.201650794
2791,13955,3.876388889,2,32,6,0.1976148
2791,13955,3.876388889,7,37,7,0.180791771
2791,13955,3.876388889,9,39,8,0.002159359
2791,13955,3.876388889,6,36,9,0.001206837
2791,13955,3.876388889,10,31,10,0
2792,13960,3.877777778,5,35,1,0.3
2792,13960,3.877777778,3,33,2,0.286591506
2792,13960,3.877777778,1,30,3,0.236737378
2792,13960,3.877777778,4,34,4,0.22265053
2792,13960,3.877777778,8,38,5,0.201670897
2792,13960,3.877777778,2,32,6,0.197369712
2792,13960,3.877777778,7,37,7,0.180764455
2792,13960,3.877777778,9,39,8,0.002159278
2792,13960,3.877777778,6,36,9,0.001206818
2792,13960,3.877777778,10,31,10,0
2793,13965,3.879166667,5,35,1,0.3
2793,13965,3.879166667,3,33,2,0.286594743
2793,13965,3.879166667,1,30,3,0.236744298
2793,13965,3.879166667,4,34,4,0.222642822
2793,13965,3.879166667,8,38,5,0.201662411
2793,13965,3.879166667,2,32,6,0.197473079
2793,13965,3.879166667,7,37,7,0.18077563
2793,13965,3.879166667,9,39,8,0.002159312
2793,13965,3.879166667,6,36,9,0.001206826
2793,13965,3.879166667,10,31,10,0
2794,13970,3.880555556,5,35,1,0.3
2794,13970,3.880555556,3,33,2,0.286579557
2794,13970,3.880555556,1,30,3,0.236710478
2794,13970,3.880555556,4,34,4,0.222678749
2794,13970,3.880555556,8,38,5,0.201701459
2794,13970,3.880555556,2,32,6,0.196994692
2794,13970,3.880555556,7,37,7,0.180723984
2794,13970,3.880555556,9,39,8,0.002159132
2794,13970,3.880555556,6,36,9,0.001206791
2794,13970,3.880555556,10,31,10,0
2795,13975,3.881944444,5,35,1,0.3
2795,13975,3.881944444,3,33,2,0.286594164
2795,13975,3.881944444,1,30,3,0.236743515
2795,13975,3.881944444,4,34,4,0.222643662
2795,13975,3.881944444,8,38,5,0.201663376
2795,13975,3.881944444,2,32,6,0.19746082
2795,13975,3.881944444,7,37,7,0.180773809
2795,13975,3.881944444,9,39,8,0.002159304
2795,13975,3.881944444,6,36,9,0.001206825
2795,13975,3.881944444,10,31,10,0
2796,13980,3.883333333,5,35,1,0.3
2796,13980,3.883333333,3,33,2,0.286594547
2796,13980,3.883333333,1,30,3,0.236744475
2796,13980,3.883333333,4,34,4,0.222642564
2796,13980,3.883333333,8,38,5,0.201662177
2796,13980,3.883333333,2,32,6,0.197475227
2796,13980,3.883333333,7,37,7,0.1807752
2796,13980,3.883333333,9,39,8,0.002159307
2796,13980,3.883333333,6,36,9,0.001206825
2796,13980,3.883333333,10,31,10,0
2797,13985,3.884722222,5,35,1,0.3
2797,13985,3.884722222,3,33,2,0.286583975
2797,13985,3.884722222,1,30,3,0.236721656
2797,13985,3.884722222,4,34,4,0.222667211
2797,13985,3.884722222,8,38,5,0.201689127
2797,13985,3.884722222,2,32,6,0.197145448
2797,13985,3.884722222,7,37,7,0.180739195
2797,13985,3.884722222,9,39,8,0.002159187
2797,13985,3.884722222,6,36,9,0.001206801
2797,13985,3.884722222,10,31,10,0
2798,13990,3.886111111,5,35,1,0.3
2798,13990,3.886111111,3,33,2,0.286581409
2798,13990,3.886111111,1,30,3,0.236715887
2798,13990,3.886111111,4,34,4,0.222673147
2798,13990,3.886111111,8,38,5,0.201695529
2798,13990,3.886111111,2,32,6,0.19706662
2798,13990,3.886111111,7,37,7,0.180730595
2798,13990,3.886111111,9,39,8,0.002159154
2798,13990,3.886111111,6,36,9,0.001206795
2798,13990,3.886111111,10,31,10,0
2799,13995,3.8875,5,35,1,0.3
2799,13995,3.8875,3,33,2,0.286594009
2799,13995,3.8875,1,30,3,0.236743996
2799,13995,3.8875,4,34,4,0.222643042
2799,13995,3.8875,8,38,5,0.20166276
2799,13995,3.8875,2,32,6,0.197467372
2799,13995,3.8875,7,37,7,0.180773613
2799,13995,3.8875,9,39,8,0.002159299
2799,13995,3.8875,6,36,9,0.001206824
2799,13995,3.8875,10,31,10,0
2800,14000,3.888888889,5,35,1,0.3
2800,14000,3.888888889,3,33,2,0.286578662
2800,14000,3.888888889,1,30,3,0.236709702
2800,14000,3.888888889,4,34,4,0.222679396
2800,14000,3.888888889,8,38,5,0.201702241
2800,14000,3.888888889,2,32,6,0.196983725
2800,14000,3.888888889,7,37,7,0.18072147
2800,14000,3.888888889,9,39,8,0.002159117
2800,14000,3.888888889,6,36,9,0.001206789
2800,14000,3.888888889,10,31,10,0
2801,14005,3.890277778,5,35,1,0.3
2801,14005,3.890277778,3,33,2,0.286577968
2801,14005,3.890277778,1,30,3,0.236708252
2801,14005,3.890277778,4,34,4,0.222680834
2801,14005,3.890277778,8,38,5,0.20170379
2801,14005,3.890277778,2,32,6,0.196964448
2801,14005,3.890277778,7,37,7,0.180719219
2801,14005,3.890277778,9,39,8,0.002159107
2801,14005,3.890277778,6,36,9,0.001206788
2801,14005,3.890277778,10,31,10,0
2802,14010,3.891666667,5,35,1,0.3
2802,14010,3.891666667,3,33,2,0.286580459
2802,14010,3.891666667,1,30,3,0.236714503
2802,14010,3.891666667,4,34,4,0.222674477
2802,14010,3.891666667,8,38,5,0.201697014
2802,14010,3.891666667,2,32,6,0.197047518
2802,14010,3.891666667,7,37,7,0.180727707
2802,14010,3.891666667,9,39,8,0.00215914
2802,14010,3.891666667,6,36,9,0.001206793
2802,14010,3.891666667,10,31,10,0
2803,14015,3.893055556,5,35,1,0.3
2803,14015,3.893055556,3,33,2,0.286585499
2803,14015,3.893055556,1,30,3,0.236726421
2803,14015,3.893055556,4,34,4,0.222662088
2803,14015,3.893055556,8,38,5,0.20168368
2803,14015,3.893055556,2,32,6,0.197210881
2803,14015,3.893055556,7,37,7,0.180744855
2803,14015,3.893055556,9,39,8,0.002159202
2803,14015,3.893055556,6,36,9,0.001206805
2803,14015,3.893055556,10,31,10,0
2804,14020,3.894444444,5,35,1,0.3
2804,14020,3.894444444,3,33,2,0.286591681
2804,14020,3.894444444,1,30,3,0.236740073
2804,14020,3.894444444,4,34,4,0.222647328
2804,14020,3.894444444,8,38,5,0.20166757
2804,14020,3.894444444,2,32,6,0.197407651
2804,14020,3.894444444,7,37,7,0.180766007
2804,14020,3.894444444,9,39,8,0.002159271
2804,14020,3.894444444,6,36,9,0.001206819
2804,14020,3.894444444,10,31,10,0
2805,14025,3.895833333,5,35,1,0.3
2805,14025,3.895833333,3,33,2,0.286591492
2805,14025,3.895833333,1,30,3,0.236739853
2805,14025,3.895833333,4,34,4,0.222647553
2805,14025,3.895833333,8,38,5,0.201667833
2805,14025,3.895833333,2,32,6,0.197404237
2805,14025,3.895833333,7,37,7,0.180765431
2805,14025,3.895833333,9,39,8,0.002159268
2805,14025,3.895833333,6,36,9,0.001206818
2805,14025,3.895833333,10,31,10,0
2806,14030,3.897222222,5,35,1,0.3
2806,14030,3.897222222,3,33,2,0.286564487
2806,14030,3.897222222,1,30,3,0.236674119
2806,14030,3.897222222,4,34,4,0.222713896
2806,14030,3.897222222,8,38,5,0.201738597
2806,14030,3.897222222,2,32,6,0.196534239
2806,14030,3.897222222,7,37,7,0.180674376
2806,14030,3.897222222,9,39,8,0.002158906
2806,14030,3.897222222,6,36,9,0.001206759
2806,14030,3.897222222,10,31,10,0
2807,14035,3.898611111,5,35,1,0.3
2807,14035,3.898611111,3,33,2,0.28657643
2807,14035,3.898611111,1,30,3,0.236705756
2807,14035,3.898611111,4,34,4,0.222683213
2807,14035,3.898611111,8,38,5,0.201706404
2807,14035,3.898611111,2,32,6,0.196931097
2807,14035,3.898611111,7,37,7,0.180714501
2807,14035,3.898611111,9,39,8,0.002159083
2807,14035,3.898611111,6,36,9,0.001206784
2807,14035,3.898611111,10,31,10,0
2808,14040,3.9,5,35,1,0.3
2808,14040,3.9,3,33,2,0.28659315
2808,14040,3.9,1,30,3,0.23674385
2808,14040,3.9,4,34,4,0.222643045
2808,14040,3.9,8,38,5,0.201662905
2808,14040,3.9,2,32,6,0.197463681
2808,14040,3.9,7,37,7,0.180771343
2808,14040,3.9,9,39,8,0.002159283
2808,14040,3.9,6,36,9,0.001206822
2808,14040,3.9,10,31,10,0
2809,14045,3.901388889,5,35,1,0.3
2809,14045,3.901388889,3,33,2,0.286582931
2809,14045,3.901388889,1,30,3,0.236721678
2809,14045,3.901388889,4,34,4,0.222666949
2809,14045,3.901388889,8,38,5,0.201689018
2809,14045,3.901388889,2,32,6,0.197144305
2809,14045,3.901388889,7,37,7,0.180736574
2809,14045,3.901388889,9,39,8,0.002159167
2809,14045,3.901388889,6,36,9,0.001206799
2809,14045,3.901388889,10,31,10,0
2810,14050,3.902777778,5,35,1,0.3
2810,14050,3.902777778,3,33,2,0.286576
2810,14050,3.902777778,1,30,3,0.236705252
2810,14050,3.902777778,4,34,4,0.222683664
2810,14050,3.902777778,8,38,5,0.201706918
2810,14050,3.902777778,2,32,6,0.196924255
2810,14050,3.902777778,7,37,7,0.180713252
2810,14050,3.902777778,9,39,8,0.002159076
2810,14050,3.902777778,6,36,9,0.001206784
2810,14050,3.902777778,10,31,10,0
2811,14055,3.904166667,5,35,1,0.3
2811,14055,3.904166667,3,33,2,0.286581102
2811,14055,3.904166667,1,30,3,0.236717829
2811,14055,3.904166667,4,34,4,0.222670894
2811,14055,3.904166667,8,38,5,0.201693293
2811,14055,3.904166667,2,32,6,0.197091447
2811,14055,3.904166667,7,37,7,0.180730542
2811,14055,3.904166667,9,39,8,0.002159143
2811,14055,3.904166667,6,36,9,0.001206795
2811,14055,3.904166667,10,31,10,0
2812,14060,3.905555556,5,35,1,0.3
2812,14060,3.905555556,3,33,2,0.286573225
2812,14060,3.905555556,1,30,3,0.236698684
2812,14060,3.905555556,4,34,4,0.222690138
2812,14060,3.905555556,8,38,5,0.201713801
2812,14060,3.905555556,2,32,6,0.196839167
2812,14060,3.905555556,7,37,7,0.180704072
2812,14060,3.905555556,9,39,8,0.002159037
2812,14060,3.905555556,6,36,9,0.001206777
2812,14060,3.905555556,10,31,10,0
2813,14065,3.906944444,5,35,1,0.3
2813,14065,3.906944444,3,33,2,0.286567743
2813,14065,3.906944444,1,30,3,0.236684557
2813,14065,3.906944444,4,34,4,0.222703838
2813,14065,3.906944444,8,38,5,0.201728207
2813,14065,3.906944444,2,32,6,0.196661371
2813,14065,3.906944444,7,37,7,0.180685773
2813,14065,3.906944444,9,39,8,0.002158956
2813,14065,3.906944444,6,36,9,0.001206766
2813,14065,3.906944444,10,31,10,0
2814,14070,3.908333333,5,35,1,0.3
2814,14070,3.908333333,3,33,2,0.286586606
2814,14070,3.908333333,1,30,3,0.23673092
2814,14070,3.908333333,4,34,4,0.22265711
2814,14070,3.908333333,8,38,5,0.201678423
2814,14070,3.908333333,2,32,6,0.197273087
2814,14070,3.908333333,7,37,7,0.180749403
2814,14070,3.908333333,9,39,8,0.002159208
2814,14070,3.908333333,6,36,9,0.001206807
2814,14070,3.908333333,10,31,10,0
2815,14075,3.909722222,5,35,1,0.3
2815,14075,3.909722222,3,33,2,0.286567375
2815,14075,3.909722222,1,30,3,0.236683909
2815,14075,3.909722222,4,34,4,0.222704428
2815,14075,3.909722222,8,38,5,0.201728842
2815,14075,3.909722222,2,32,6,0.196653261
2815,14075,3.909722222,7,37,7,0.180684656
2815,14075,3.909722222,9,39,8,0.002158949
2815,14075,3.909722222,6,36,9,0.001206765
2815,14075,3.909722222,10,31,10,0
2816,14080,3.911111111,5,35,1,0.3
2816,14080,3.911111111,3,33,2,0.286570166
2816,14080,3.911111111,1,30,3,0.236691499
2816,14080,3.911111111,4,34,4,0.222697096
2816,14080,3.911111111,8,38,5,0.201721172
2816,14080,3.911111111,2,32,6,0.196747728
2816,14080,3.911111111,7,37,7,0.180694059
2816,14080,3.911111111,9,39,8,0.002158991
2816,14080,3.911111111,6,36,9,0.001206771
2816,14080,3.911111111,10,31,10,0
2817,14085,3.9125,5,35,1,0.3
2817,14085,3.9125,3,33,2,0.286596332
2817,14085,3.9125,1,30,3,0.236751525
2817,14085,3.9125,4,34,4,0.222634153
2817,14085,3.9125,8,38,5,0.201653133
2817,14085,3.9125,2,32,6,0.197581
2817,14085,3.9125,7,37,7,0.180782847
2817,14085,3.9125,9,39,8,0.002159308
2817,14085,3.9125,6,36,9,0.00120683
2817,14085,3.9125,10,31,10,0
2818,14090,3.913888889,5,35,1,0.3
2818,14090,3.913888889,3,33,2,0.286564586
2818,14090,3.913888889,1,30,3,0.23667682
2818,14090,3.913888889,4,34,4,0.222711131
2818,14090,3.913888889,8,38,5,0.201735852
2818,14090,3.913888889,2,32,6,0.196566296
2818,14090,3.913888889,7,37,7,0.180675499
2818,14090,3.913888889,9,39,8,0.002158905
2818,14090,3.913888889,6,36,9,0.001206759
2818,14090,3.913888889,10,31,10,0
2819,14095,3.915277778,5,35,1,0.3
2819,14095,3.915277778,3,33,2,0.286589651
2819,14095,3.915277778,1,30,3,0.236738215
2819,14095,3.915277778,4,34,4,0.222649139
2819,14095,3.915277778,8,38,5,0.201669761
2819,14095,3.915277778,2,32,6,0.197378155
2819,14095,3.915277778,7,37,7,0.180760055
2819,14095,3.915277778,9,39,8,0.00215924
2819,14095,3.915277778,6,36,9,0.001206814
2819,14095,3.915277778,10,31,10,0
2820,14100,3.916666667,5,35,1,0.3
2820,14100,3.916666667,3,33,2,0.286565202
2820,14100,3.916666667,1,30,3,0.236678889
2820,14100,3.916666667,4,34,4,0.222709137
2820,14100,3.916666667,8,38,5,0.201733798
2820,14100,3.916666667,2,32,6,0.196591381
2820,14100,3.916666667,7,37,7,0.180677681
2820,14100,3.916666667,9,39,8,0.002158915
2820,14100,3.916666667,6,36,9,0.00120676
2820,14100,3.916666667,10,31,10,0
2821,14105,3.918055556,5,35,1,0.3
2821,14105,3.918055556,3,33,2,0.286586275
2821,14105,3.918055556,1,30,3,0.236731191
2821,14105,3.918055556,4,34,4,0.222656725
2821,14105,3.918055556,8,38,5,0.20167808
2821,14105,3.918055556,2,32,6,0.197276228
2821,14105,3.918055556,7,37,7,0.180748669
2821,14105,3.918055556,9,39,8,0.002159201
2821,14105,3.918055556,6,36,9,0.001206807
2821,14105,3.918055556,10,31,10,0
2822,14110,3.919444444,5,35,1,0.3
2822,14110,3.919444444,3,33,2,0.286586075
2822,14110,3.919444444,1,30,3,0.23673086
2822,14110,3.919444444,4,34,4,0.222657068
2822,14110,3.919444444,8,38,5,0.201678461
2822,14110,3.919444444,2,32,6,0.19727144
2822,14110,3.919444444,7,37,7,0.180748032
2822,14110,3.919444444,9,39,8,0.002159198
2822,14110,3.919444444,6,36,9,0.001206806
2822,14110,3.919444444,10,31,10,0
2823,14115,3.920833333,5,35,1,0.3
2823,14115,3.920833333,3,33,2,0.286589849
2823,14115,3.920833333,1,30,3,0.236739175
2823,14115,3.920833333,4,34,4,0.222648033
2823,14115,3.920833333,8,38,5,0.20166859
2823,14115,3.920833333,2,32,6,0.197391847
2823,14115,3.920833333,7,37,7,0.180760949
2823,14115,3.920833333,9,39,8,0.00215924
2823,14115,3.920833333,6,36,9,0.001206815
2823,14115,3.920833333,10,31,10,0
2824,14120,3.922222222,5,35,1,0.3
2824,14120,3.922222222,3,33,2,0.28656458
2824,14120,3.922222222,1,30,3,0.236677959
2824,14120,3.922222222,4,34,4,0.222709953
2824,14120,3.922222222,8,38,5,0.201734686
2824,14120,3.922222222,2,32,6,0.196579814
2824,14120,3.922222222,7,37,7,0.180675856
2824,14120,3.922222222,9,39,8,0.002158904
2824,14120,3.922222222,6,36,9,0.001206759
2824,14120,3.922222222,10,31,10,0
2825,14125,3.923611111,5,35,1,0.3
2825,14125,3.923611111,3,33,2,0.286570347
2825,14125,3.923611111,1,30,3,0.236693582
2825,14125,3.923611111,4,34,4,0.222694926
2825,14125,3.923611111,8,38,5,0.201718983
2825,14125,3.923611111,2,32,6,0.196773375
2825,14125,3.923611111,7,37,7,0.180695212
2825,14125,3.923611111,9,39,8,0.002158991
2825,14125,3.923611111,6,36,9,0.001206771
2825,14125,3.923611111,10,31,10,0
2826,14130,3.925,5,35,1,0.3
2826,14130,3.925,3,33,2,0.286570507
2826,14130,3.925,1,30,3,0.236694147
2826,14130,3.925,4,34,4,0.222694362
2826,14130,3.925,8,38,5,0.201718398
2826,14130,3.925,2,32,6,0.196780461
2826,14130,3.925,7,37,7,0.180695799
2826,14130,3.925,9,39,8,0.002158993
2826,14130,3.925,6,36,9,0.001206772
2826,14130,3.925,10,31,10,0
2827,14135,3.926388889,5,35,1,0.3
2827,14135,3.926388889,3,33,2,0.286564827
2827,14135,3.926388889,1,30,3,0.236679184
2827,14135,3.926388889,4,34,4,0.222708743
2827,14135,3.926388889,8,38,5,0.201733456
2827,14135,3.926388889,2,32,6,0.196594583
2827,14135,3.926388889,7,37,7,0.18067686
2827,14135,3.926388889,9,39,8,0.002158907
2827,14135,3.926388889,6,36,9,0.001206759
2827,14135,3.926388889,10,31,10,0
2828,14140,3.927777778,5,35,1,0.3
2828,14140,3.927777778,3,33,2,0.286567476
2828,14140,3.927777778,1,30,3,0.236686449
2828,14140,3.927777778,4,34,4,0.222701791
2828,14140,3.927777778,8,38,5,0.201726208
2828,14140,3.927777778,2,32,6,0.196683952
2828,14140,3.927777778,7,37,7,0.180685747
2828,14140,3.927777778,9,39,8,0.002158948
2828,14140,3.927777778,6,36,9,0.001206765
2828,14140,3.927777778,10,31,10,0
2829,14145,3.929166667,5,35,1,0.3
2829,14145,3.929166667,3,33,2,0.286584557
2829,14145,3.929166667,1,30,3,0.236728467
2829,14145,3.929166667,4,34,4,0.222659525
2829,14145,3.929166667,8,38,5,0.201681206
2829,14145,3.929166667,2,32,6,0.197236854
