timestamp,host_ip,host_mac,deviceId,port,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-07-01T19:30:30.447020,10.0.0.169,00:00:00:00:00:0B,of:0000000000000003,5,46838,1167896,573,12454,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.251,00:00:00:00:00:13,of:0000000000000004,6,49050,1163218,609,12372,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.7,00:00:00:00:00:1F,of:0000000000000006,6,54182,1167776,687,12404,0.001,0.0,1.37,0.23
2026-07-01T19:30:30.447020,10.0.0.17,00:00:00:00:00:14,of:0000000000000004,7,55462,1176820,681,12582,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.25,00:00:00:00:00:19,of:0000000000000005,6,46054,1160674,583,12332,0.001,0.0,1.37,0.0
2026-07-01T19:30:30.447020,10.0.0.243,00:00:00:00:00:0A,of:0000000000000003,4,44304,1172928,530,12572,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.19,00:00:00:00:00:1E,of:0000000000000006,5,54874,1168072,689,12410,0.001,0.0,1.37,0.23
2026-07-01T19:30:30.447020,10.0.0.8,00:00:00:00:00:0F,of:0000000000000003,9,51906,1170752,633,12486,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.240,00:00:00:00:00:10,of:0000000000000004,3,48484,1165446,596,12401,0.001,0.0,1.7,0.53
2026-07-01T19:30:30.447020,10.0.0.12,00:00:00:00:00:11,of:0000000000000004,4,49582,1168492,611,12452,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.234,00:00:00:00:00:27,of:0000000000000007,8,55518,1169352,709,12436,0.001,0.0,1.37,0.0
2026-07-01T19:30:30.447020,10.0.0.15,00:00:00:00:00:0E,of:0000000000000003,8,54300,1168425,666,12437,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.21,00:00:00:00:00:26,of:0000000000000007,7,59096,1172068,760,12464,0.001,0.0,1.37,0.0
2026-07-01T19:30:30.447020,10.0.0.246,00:00:00:00:00:12,of:0000000000000004,5,49498,1163374,617,12369,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.9,00:00:00:00:00:0D,of:0000000000000003,7,57058,1181410,693,12662,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.245,00:00:00:00:00:0C,of:0000000000000003,6,50450,1168820,611,12456,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.13,00:00:00:00:00:24,of:0000000000000007,5,56766,1171536,729,12474,0.001,0.0,1.37,0.0
2026-07-01T19:30:30.447020,10.0.0.14,00:00:00:00:00:25,of:0000000000000007,6,45930,1160624,581,12318,0.001,0.0,1.37,0.0
2026-07-01T19:30:30.447020,10.0.0.254,00:00:00:00:00:08,of:0000000000000002,9,57870,1175190,705,12541,0.001,0.0,1.4,0.0
2026-07-01T19:31:00.480299,10.0.0.10,00:00:00:00:00:22,of:0000000000000007,3,59090,1176466,737,12517,0.001,0.0,1.27,0.23
2026-07-01T19:31:00.480299,10.0.0.247,00:00:00:00:00:21,of:0000000000000006,8,55042,1170250,691,12417,0.001,0.0,1.3,0.03
2026-07-01T19:31:00.480299,10.0.0.102,00:00:00:00:00:07,of:0000000000000002,8,50310,1178046,603,12619,0.001,0.0,1.2,0.0
2026-07-01T19:31:00.480299,10.0.0.5,00:00:00:00:00:09,of:0000000000000003,3,47846,1171158,589,12485,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.248,00:00:00:00:00:23,of:0000000000000007,4,52664,1175746,654,12543,0.001,0.0,1.27,0.23
2026-07-01T19:31:00.480299,10.0.0.18,00:00:00:00:00:06,of:0000000000000002,7,48490,1171266,591,12490,0.001,0.0,1.2,0.0
2026-07-01T19:31:00.480299,10.0.0.4,00:00:00:00:00:05,of:0000000000000002,6,52270,1172918,643,12504,0.001,0.0,1.2,0.0
2026-07-01T19:31:00.480299,10.0.0.242,00:00:00:00:00:1C,of:0000000000000006,3,47846,1164566,607,12367,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.11,00:00:00:00:00:03,of:0000000000000002,4,49512,1173100,602,12515,0.001,0.0,1.2,0.0
2026-07-01T19:31:00.480299,10.0.0.253,00:00:00:00:00:04,of:0000000000000002,5,46432,1176012,560,12599,0.001,0.0,1.2,0.0
2026-07-01T19:31:00.480299,10.0.0.3,00:00:00:00:00:1D,of:0000000000000006,4,54832,1179964,694,12624,0.001,0.0,1.27,0.0
