timestamp,link_id,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-07-13T22:43:59.373834,of:0000000000000003:2 -> of:0000000000000008:3,12466,12466,1727276,1727276,0.001,0.001,1.33,1.33
2026-07-13T22:43:59.373834,of:0000000000000002:2 -> of:0000000000000008:2,12466,12466,1727276,1727276,0.001,0.001,1.33,1.33
2026-07-13T22:43:59.373834,of:0000000000000007:2 -> of:000000000000000a:3,12466,12466,1733412,1733412,0.001,0.001,1.33,1.33
2026-07-13T22:43:59.373834,of:0000000000000007:1 -> of:000000000000000d:5,15566,15566,2037232,2037232,0.002,0.002,2.13,2.13
2026-07-13T22:43:59.373834,of:0000000000000003:1 -> of:000000000000000b:5,16089,16089,2088466,2088466,0.001,0.001,1.33,1.33
2026-07-13T22:43:59.373834,of:0000000000000006:1 -> of:000000000000000d:4,15046,15046,1986252,1986252,0.002,0.002,1.99,1.99
2026-07-13T22:43:59.373834,of:0000000000000006:2 -> of:000000000000000a:2,12986,12986,1784392,1784392,0.002,0.002,1.46,1.46
2026-07-13T22:43:59.373834,of:0000000000000001:3 -> of:000000000000000d:1,18184,18184,2293816,2293816,0.003,0.003,2.79,2.79
2026-07-13T22:43:59.373834,of:0000000000000002:1 -> of:000000000000000b:4,16085,16085,2088074,2088074,0.001,0.001,1.33,1.33
2026-07-13T22:43:59.373834,of:0000000000000001:2 -> of:000000000000000c:1,18188,18188,2294188,2294188,0.002,0.002,1.89,1.89
2026-07-13T22:43:59.373834,of:0000000000000001:1 -> of:000000000000000b:1,20782,20782,2548400,2548400,0.002,0.002,1.46,1.46
2026-07-13T22:43:59.373834,of:0000000000000004:1 -> of:000000000000000c:4,15050,15050,1986664,1986664,0.001,0.001,1.26,1.26
2026-07-13T22:43:59.373834,of:0000000000000005:1 -> of:000000000000000c:5,15566,15566,2037212,2037212,0.002,0.002,1.89,1.89
2026-07-13T22:43:59.373834,of:000000000000000a:1 -> of:000000000000000d:6,12948,12948,1786804,1786804,0.002,0.002,1.46,1.46
2026-07-13T22:43:59.373834,of:000000000000000b:2 -> of:000000000000000c:2,12980,12980,1789896,1789896,0.001,0.001,1.26,1.26
2026-07-13T22:43:59.373834,of:000000000000000c:3 -> of:000000000000000d:3,12464,12464,1739328,1739328,0.001,0.001,1.26,1.26
2026-07-13T22:43:59.373834,of:0000000000000005:2 -> of:0000000000000009:3,12466,12466,1727256,1727256,0.001,0.001,1.33,1.33
2026-07-13T22:43:59.373834,of:000000000000000b:3 -> of:000000000000000d:2,12982,12982,1789988,1789988,0.002,0.002,1.46,1.46
2026-07-13T22:43:59.373834,of:0000000000000004:2 -> of:0000000000000009:2,12982,12982,1777844,1777844,0.001,0.001,1.33,1.33
2026-07-13T22:43:59.373834,of:0000000000000009:1 -> of:000000000000000c:6,12943,12943,1780166,1780166,0.001,0.001,1.26,1.26
2026-07-13T22:44:29.471490,of:0000000000000008:1 -> of:000000000000000b:6,12468,12468,1735268,1735268,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000003:2 -> of:0000000000000008:3,12506,12506,1732836,1732836,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000002:2 -> of:0000000000000008:2,12506,12506,1732836,1732836,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000007:2 -> of:000000000000000a:3,12506,12506,1738992,1738992,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000007:1 -> of:000000000000000d:5,15606,15606,2042812,2042812,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000003:1 -> of:000000000000000b:5,16139,16139,2095026,2095026,0.002,0.002,1.66,1.66
2026-07-13T22:44:29.471490,of:0000000000000006:1 -> of:000000000000000d:4,15086,15086,1991832,1991832,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000006:2 -> of:000000000000000a:2,13026,13026,1789972,1789972,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000001:3 -> of:000000000000000d:1,18224,18224,2299396,2299396,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000002:1 -> of:000000000000000b:4,16153,16153,2096398,2096398,0.002,0.002,2.26,2.26
2026-07-13T22:44:29.471490,of:0000000000000001:2 -> of:000000000000000c:1,18228,18228,2299768,2299768,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000001:1 -> of:000000000000000b:1,20860,20860,2557704,2557704,0.002,0.002,2.59,2.59
2026-07-13T22:44:29.471490,of:0000000000000004:1 -> of:000000000000000c:4,15090,15090,1992244,1992244,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000005:1 -> of:000000000000000c:5,15606,15606,2042792,2042792,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:000000000000000a:1 -> of:000000000000000d:6,12988,12988,1792404,1792404,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:000000000000000b:2 -> of:000000000000000c:2,13020,13020,1795496,1795496,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:000000000000000c:3 -> of:000000000000000d:3,12504,12504,1744928,1744928,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000005:2 -> of:0000000000000009:3,12506,12506,1732816,1732816,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:000000000000000b:3 -> of:000000000000000d:2,13022,13022,1795588,1795588,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000004:2 -> of:0000000000000009:2,13022,13022,1783404,1783404,0.001,0.001,1.33,1.33
2026-07-13T22:44:29.471490,of:0000000000000009:1 -> of:000000000000000c:6,12983,12983,1785746,1785746,0.001,0.001,1.33,1.33
2026-07-13T22:44:59.573036,of:0000000000000008:1 -> of:000000000000000b:6,12508,12508,1740848,1740848,0.001,0.001,1.33,1.33
2026-07-13T22:44:59.573036,of:0000000000000003:2 -> of:0000000000000008:3,12546,12546,1738396,1738396,0.001,0.001,1.33,1.33
2026-07-13T22:44:59.573036,of:0000000000000002:2 -> of:0000000000000008:2,12546,12546,1738396,1738396,0.001,0.001,1.33,1.33
2026-07-13T22:44:59.573036,of:0000000000000007:2 -> of:000000000000000a:3,12546,12546,1744572,1744572,0.001,0.001,1.33,1.33
2026-07-13T22:44:59.573036,of:0000000000000007:1 -> of:000000000000000d:5,15662,15662,2049960,2049960,0.002,0.002,1.86,1.86
2026-07-13T22:44:59.573036,of:0000000000000003:1 -> of:000000000000000b:5,16197,16197,2102370,2102370,0.002,0.002,1.93,1.93
2026-07-13T22:44:59.573036,of:0000000000000006:1 -> of:000000000000000d:4,15146,15146,1999372,1999372,0.002,0.002,1.99,1.99
2026-07-13T22:44:59.573036,of:0000000000000006:2 -> of:000000000000000a:2,13070,13070,1795944,1795944,0.002,0.002,1.46,1.46
2026-07-13T22:44:59.573036,of:0000000000000001:3 -> of:000000000000000d:1,18299,18299,2308406,2308406,0.002,0.002,2.49,2.49
2026-07-13T22:44:59.573036,of:0000000000000002:1 -> of:000000000000000b:4,16193,16193,2101978,2101978,0.001,0.001,1.33,1.33
2026-07-13T22:44:59.573036,of:0000000000000001:2 -> of:000000000000000c:1,18312,18312,2309660,2309660,0.003,0.003,2.79,2.79
2026-07-13T22:44:59.573036,of:0000000000000001:1 -> of:000000000000000b:1,20926,20926,2565832,2565832,0.002,0.002,2.19,2.19
2026-07-13T22:44:59.573036,of:0000000000000004:1 -> of:000000000000000c:4,15150,15150,1999784,1999784,0.002,0.002,1.99,1.99
2026-07-13T22:44:59.573036,of:0000000000000005:1 -> of:000000000000000c:5,15670,15670,2050724,2050724,0.002,0.002,2.13,2.13
2026-07-13T22:44:59.573036,of:000000000000000a:1 -> of:000000000000000d:6,13032,13032,1798396,1798396,0.002,0.002,1.46,1.46
2026-07-13T22:44:59.573036,of:000000000000000b:2 -> of:000000000000000c:2,13064,13064,1801488,1801488,0.002,0.002,1.46,1.46
2026-07-13T22:44:59.573036,of:000000000000000c:3 -> of:000000000000000d:3,12544,12544,1750528,1750528,0.001,0.001,1.33,1.33
2026-07-13T22:44:59.573036,of:0000000000000005:2 -> of:0000000000000009:3,12546,12546,1738376,1738376,0.001,0.001,1.33,1.33
2026-07-13T22:44:59.573036,of:000000000000000b:3 -> of:000000000000000d:2,13066,13066,1801580,1801580,0.002,0.002,1.46,1.46
2026-07-13T22:44:59.573036,of:0000000000000004:2 -> of:0000000000000009:2,13066,13066,1789356,1789356,0.002,0.002,1.46,1.46
2026-07-13T22:44:59.573036,of:0000000000000009:1 -> of:000000000000000c:6,13027,13027,1791718,1791718,0.002,0.002,1.46,1.46
2026-07-13T22:45:29.675961,of:0000000000000008:1 -> of:000000000000000b:6,12544,12544,1745870,1745870,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000003:2 -> of:0000000000000008:3,12582,12582,1743400,1743400,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000002:2 -> of:0000000000000008:2,12582,12582,1743400,1743400,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000007:2 -> of:000000000000000a:3,12582,12582,1749594,1749594,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000007:1 -> of:000000000000000d:5,15706,15706,2055766,2055766,0.002,0.002,1.46,1.46
2026-07-13T22:45:29.675961,of:0000000000000003:1 -> of:000000000000000b:5,16233,16233,2107392,2107392,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000006:1 -> of:000000000000000d:4,15182,15182,2004394,2004394,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000006:2 -> of:000000000000000a:2,13106,13106,1800966,1800966,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000001:3 -> of:000000000000000d:1,18344,18344,2314310,2314310,0.002,0.002,1.49,1.49
2026-07-13T22:45:29.675961,of:0000000000000002:1 -> of:000000000000000b:4,16229,16229,2107000,2107000,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000001:2 -> of:000000000000000c:1,18348,18348,2314682,2314682,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000001:1 -> of:000000000000000b:1,20962,20962,2570854,2570854,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000004:1 -> of:000000000000000c:4,15186,15186,2004806,2004806,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000005:1 -> of:000000000000000c:5,15706,15706,2055746,2055746,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:000000000000000a:1 -> of:000000000000000d:6,13068,13068,1803436,1803436,0.001,0.001,1.2,1.2
