action,cycle_id,link_id,link_mbps,link_monitor,link_usage_norm,rx_mbps,rx_pps,timestamp,tx_mbps,tx_pps
ip_shuffle,20260630T013457_804438,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.8,2026-06-30T01:34:57,0.002,2.8
ip_shuffle,20260630T013457_804438,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,3.36,2026-06-30T01:34:57,0.003,3.43
ip_shuffle,20260630T013457_804438,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.26,2026-06-30T01:34:57,0.002,2.36
ip_shuffle,20260630T013457_804438,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.06,2026-06-30T01:34:57,0.002,2.03
ip_shuffle,20260630T013457_804438,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.96,2026-06-30T01:34:57,0.002,2.0
ip_shuffle,20260630T013457_804438,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.66,2026-06-30T01:34:57,0.002,2.66
ip_shuffle,20260630T013457_804438,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.96,2026-06-30T01:34:57,0.002,2.06
ip_shuffle,20260630T013457_804438,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.73,2026-06-30T01:34:57,0.002,2.73
ip_shuffle,20260630T013457_804438,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.66,2026-06-30T01:34:57,0.002,2.73
ip_shuffle,20260630T013457_804438,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.66,2026-06-30T01:34:57,0.002,2.73
ip_shuffle,20260630T013457_804438,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,2.06,2026-06-30T01:34:57,0.002,2.1
ip_shuffle,20260630T013457_804438,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.66,2026-06-30T01:34:57,0.002,2.73
ip_shuffle,20260630T013457_804438,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.0,2026-06-30T01:34:57,0.002,2.1
ip_shuffle,20260630T013457_804438,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,2.03,2026-06-30T01:34:57,0.002,2.06
ip_shuffle,20260630T013609_156892,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.96,2026-06-30T01:36:09,0.002,1.99
ip_shuffle,20260630T013609_156892,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.02,2026-06-30T01:36:09,0.002,1.99
ip_shuffle,20260630T013609_156892,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.99,2026-06-30T01:36:09,0.002,1.99
ip_shuffle,20260630T013609_156892,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.65,2026-06-30T01:36:09,0.002,2.65
ip_shuffle,20260630T013609_156892,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.65,2026-06-30T01:36:09,0.002,2.65
ip_shuffle,20260630T013609_156892,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,2.72,2026-06-30T01:36:09,0.002,2.72
ip_shuffle,20260630T013609_156892,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,2.09,2026-06-30T01:36:09,0.002,2.15
ip_shuffle,20260630T013609_156892,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.65,2026-06-30T01:36:09,0.002,2.65
ip_shuffle,20260630T013609_156892,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,2.05,2026-06-30T01:36:09,0.002,2.12
ip_shuffle,20260630T013609_156892,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.99,2026-06-30T01:36:09,0.002,1.99
ip_shuffle,20260630T013609_156892,of:0000000000000001:3 -> of:000000000000000d:1,0.003,0.00375,0.003,0.003,4.24,2026-06-30T01:36:09,0.003,4.14
ip_shuffle,20260630T013609_156892,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.35,2026-06-30T01:36:09,0.002,2.42
ip_shuffle,20260630T013609_156892,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.68,2026-06-30T01:36:09,0.002,2.68
ip_shuffle,20260630T013609_156892,of:0000000000000007:1 -> of:000000000000000d:5,0.003,0.00375,0.003,0.003,3.65,2026-06-30T01:36:09,0.003,3.65
ip_shuffle,20260630T013609_156892,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.68,2026-06-30T01:36:09,0.002,2.68
ip_shuffle,20260630T013609_156892,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.68,2026-06-30T01:36:09,0.002,2.75
ip_shuffle,20260630T013609_156892,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.68,2026-06-30T01:36:09,0.002,2.75
ip_shuffle,20260630T013609_156892,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,2.02,2026-06-30T01:36:09,0.002,1.99
ip_shuffle,20260630T013609_156892,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.68,2026-06-30T01:36:09,0.002,2.75
ip_shuffle,20260630T013609_156892,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.99,2026-06-30T01:36:09,0.002,1.99
ip_shuffle,20260630T013609_156892,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,2.05,2026-06-30T01:36:09,0.002,2.02
ip_shuffle,20260630T013720_721186,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.99,2026-06-30T01:37:20,0.002,2.89
ip_shuffle,20260630T013720_721186,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.03,2026-06-30T01:37:20,0.002,2.03
ip_shuffle,20260630T013720_721186,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.99,2026-06-30T01:37:20,0.002,2.03
ip_shuffle,20260630T013720_721186,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.69,2026-06-30T01:37:20,0.002,2.69
ip_shuffle,20260630T013720_721186,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.73,2026-06-30T01:37:20,0.002,2.73
ip_shuffle,20260630T013720_721186,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,2.69,2026-06-30T01:37:20,0.002,2.69
ip_shuffle,20260630T013720_721186,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,2.56,2026-06-30T01:37:20,0.002,2.73
ip_shuffle,20260630T013720_721186,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.73,2026-06-30T01:37:20,0.002,2.69
ip_shuffle,20260630T013720_721186,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,3.19,2026-06-30T01:37:20,0.003,3.09
ip_shuffle,20260630T013720_721186,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.79,2026-06-30T01:37:20,0.002,2.83
ip_shuffle,20260630T013720_721186,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.03,2026-06-30T01:37:20,0.002,2.09
ip_shuffle,20260630T013720_721186,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.06,2026-06-30T01:37:20,0.002,2.06
ip_shuffle,20260630T013720_721186,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.69,2026-06-30T01:37:20,0.002,2.69
ip_shuffle,20260630T013720_721186,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.03,2026-06-30T01:37:20,0.002,2.03
ip_shuffle,20260630T013720_721186,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.69,2026-06-30T01:37:20,0.002,2.69
ip_shuffle,20260630T013720_721186,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.83,2026-06-30T01:37:20,0.002,2.96
ip_shuffle,20260630T013720_721186,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.86,2026-06-30T01:37:20,0.002,2.99
ip_shuffle,20260630T013720_721186,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.99,2026-06-30T01:37:20,0.002,1.99
ip_shuffle,20260630T013720_721186,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.63,2026-06-30T01:37:20,0.002,2.69
ip_shuffle,20260630T013720_721186,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.16,2026-06-30T01:37:20,0.002,2.13
ip_shuffle,20260630T013720_721186,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.99,2026-06-30T01:37:20,0.002,2.03
ip_shuffle,20260630T013818_464381,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.59,2026-06-30T01:38:18,0.002,2.86
ip_shuffle,20260630T013818_464381,of:0000000000000005:1 -> of:000000000000000c:5,0.003,0.00375,0.003,0.003,3.66,2026-06-30T01:38:18,0.003,3.66
ip_shuffle,20260630T013818_464381,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,2.33,2026-06-30T01:38:18,0.002,2.33
ip_shuffle,20260630T013818_464381,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,3.36,2026-06-30T01:38:18,0.002,3.33
ip_shuffle,20260630T013818_464381,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,3.33,2026-06-30T01:38:18,0.002,3.33
ip_shuffle,20260630T013818_464381,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,3.26,2026-06-30T01:38:18,0.002,3.26
ip_shuffle,20260630T013818_464381,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,2.93,2026-06-30T01:38:18,0.002,2.93
ip_shuffle,20260630T013818_464381,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,3.29,2026-06-30T01:38:18,0.002,3.33
ip_shuffle,20260630T013818_464381,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,3.96,2026-06-30T01:38:18,0.003,4.12
ip_shuffle,20260630T013818_464381,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.33,2026-06-30T01:38:18,0.002,2.26
ip_shuffle,20260630T013818_464381,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.96,2026-06-30T01:38:18,0.002,2.76
ip_shuffle,20260630T013818_464381,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.66,2026-06-30T01:38:18,0.002,2.56
ip_shuffle,20260630T013818_464381,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,3.26,2026-06-30T01:38:18,0.002,3.26
ip_shuffle,20260630T013818_464381,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.26,2026-06-30T01:38:18,0.002,2.33
ip_shuffle,20260630T013818_464381,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,3.33,2026-06-30T01:38:18,0.002,3.33
ip_shuffle,20260630T013818_464381,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,3.33,2026-06-30T01:38:18,0.002,3.26
ip_shuffle,20260630T013818_464381,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,3.33,2026-06-30T01:38:18,0.002,3.26
ip_shuffle,20260630T013818_464381,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,2.33,2026-06-30T01:38:18,0.002,2.33
ip_shuffle,20260630T013818_464381,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,3.26,2026-06-30T01:38:18,0.002,3.33
ip_shuffle,20260630T013818_464381,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.93,2026-06-30T01:38:18,0.002,2.86
ip_shuffle,20260630T013818_464381,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,2.33,2026-06-30T01:38:18,0.002,2.33
ip_shuffle,20260630T013900_414898,of:0000000000000004:1 -> of:000000000000000c:4,0.003,0.00375,0.003,0.003,3.3,2026-06-30T01:39:00,0.003,3.36
ip_shuffle,20260630T013900_414898,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.46,2026-06-30T01:39:00,0.002,1.5
ip_shuffle,20260630T013900_414898,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.001,1.4,2026-06-30T01:39:00,0.002,1.5
ip_shuffle,20260630T013900_414898,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.6,2026-06-30T01:39:00,0.002,1.66
ip_shuffle,20260630T013900_414898,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,1.9,2026-06-30T01:39:00,0.002,1.96
ip_shuffle,20260630T013900_414898,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.6,2026-06-30T01:39:00,0.002,1.6
ip_shuffle,20260630T013900_414898,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.73,2026-06-30T01:39:00,0.002,1.6
ip_shuffle,20260630T013900_414898,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,1.66,2026-06-30T01:39:00,0.002,1.66
ip_shuffle,20260630T013900_414898,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,3.06,2026-06-30T01:39:00,0.003,3.16
ip_shuffle,20260630T013900_414898,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.001,1.46,2026-06-30T01:39:00,0.002,1.5
ip_shuffle,20260630T013900_414898,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.93,2026-06-30T01:39:00,0.002,2.03
ip_shuffle,20260630T013900_414898,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.001,1.4,2026-06-30T01:39:00,0.002,1.5
ip_shuffle,20260630T013900_414898,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.6,2026-06-30T01:39:00,0.002,1.6
ip_shuffle,20260630T013900_414898,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.2,2026-06-30T01:39:00,0.002,2.36
ip_shuffle,20260630T013900_414898,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.6,2026-06-30T01:39:00,0.002,1.6
ip_shuffle,20260630T013900_414898,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.001,1.63,2026-06-30T01:39:00,0.002,1.73
ip_shuffle,20260630T013900_414898,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.001,1.6,2026-06-30T01:39:00,0.002,1.73
ip_shuffle,20260630T013900_414898,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.46,2026-06-30T01:39:00,0.002,1.5
ip_shuffle,20260630T013900_414898,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.56,2026-06-30T01:39:00,0.002,1.63
ip_shuffle,20260630T013900_414898,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.001,1.43,2026-06-30T01:39:00,0.002,1.73
ip_shuffle,20260630T013900_414898,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.5,2026-06-30T01:39:00,0.002,1.53
ip_shuffle,20260630T014012_003795,of:0000000000000004:1 -> of:000000000000000c:4,0.003,0.00375,0.003,0.003,4.19,2026-06-30T01:40:12,0.003,4.16
ip_shuffle,20260630T014012_003795,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.36,2026-06-30T01:40:12,0.002,2.3
ip_shuffle,20260630T014012_003795,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,2.3,2026-06-30T01:40:12,0.002,2.2
ip_shuffle,20260630T014012_003795,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,3.2,2026-06-30T01:40:12,0.002,3.13
ip_shuffle,20260630T014012_003795,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,3.2,2026-06-30T01:40:12,0.002,3.13
ip_shuffle,20260630T014012_003795,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,3.3,2026-06-30T01:40:12,0.002,3.3
ip_shuffle,20260630T014012_003795,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,3.1,2026-06-30T01:40:12,0.002,3.33
ip_shuffle,20260630T014012_003795,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,3.13,2026-06-30T01:40:12,0.002,3.13
ip_shuffle,20260630T014012_003795,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,3.79,2026-06-30T01:40:12,0.003,3.56
ip_shuffle,20260630T014012_003795,of:0000000000000003:1 -> of:000000000000000b:5,0.003,0.00375,0.003,0.003,3.46,2026-06-30T01:40:12,0.002,3.16
ip_shuffle,20260630T014012_003795,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.2,2026-06-30T01:40:12,0.002,2.2
ip_shuffle,20260630T014012_003795,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.4,2026-06-30T01:40:12,0.002,2.26
ip_shuffle,20260630T014012_003795,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,3.3,2026-06-30T01:40:12,0.002,3.3
ip_shuffle,20260630T014012_003795,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.4,2026-06-30T01:40:12,0.002,2.2
ip_shuffle,20260630T014012_003795,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,3.23,2026-06-30T01:40:12,0.002,3.23
ip_shuffle,20260630T014012_003795,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,3.3,2026-06-30T01:40:12,0.002,3.23
ip_shuffle,20260630T014012_003795,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,3.3,2026-06-30T01:40:12,0.002,3.23
ip_shuffle,20260630T014012_003795,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,2.23,2026-06-30T01:40:12,0.002,2.2
ip_shuffle,20260630T014012_003795,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,3.66,2026-06-30T01:40:12,0.002,3.53
ip_shuffle,20260630T014012_003795,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.33,2026-06-30T01:40:12,0.002,2.26
ip_shuffle,20260630T014012_003795,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,2.23,2026-06-30T01:40:12,0.002,2.2
ip_shuffle,20260630T014109_630870,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.13,2026-06-30T01:41:09,0.002,2.2
ip_shuffle,20260630T014109_630870,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.96,2026-06-30T01:41:09,0.002,1.93
ip_shuffle,20260630T014109_630870,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,2.03,2026-06-30T01:41:09,0.002,2.0
ip_shuffle,20260630T014109_630870,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.66,2026-06-30T01:41:09,0.002,2.66
ip_shuffle,20260630T014109_630870,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.8,2026-06-30T01:41:09,0.002,2.8
ip_shuffle,20260630T014109_630870,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,2.66,2026-06-30T01:41:09,0.002,2.66
ip_shuffle,20260630T014109_630870,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,2.0,2026-06-30T01:41:09,0.002,1.93
ip_shuffle,20260630T014109_630870,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.66,2026-06-30T01:41:09,0.002,2.66
ip_shuffle,20260630T014109_630870,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,2.16,2026-06-30T01:41:09,0.002,2.1
ip_shuffle,20260630T014109_630870,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.93,2026-06-30T01:41:09,0.002,1.93
ip_shuffle,20260630T014109_630870,of:0000000000000001:3 -> of:000000000000000d:1,0.003,0.00375,0.003,0.003,4.19,2026-06-30T01:41:09,0.003,4.36
ip_shuffle,20260630T014109_630870,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.96,2026-06-30T01:41:09,0.002,3.03
ip_shuffle,20260630T014109_630870,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.66,2026-06-30T01:41:09,0.002,2.66
ip_shuffle,20260630T014109_630870,of:0000000000000007:1 -> of:000000000000000d:5,0.003,0.00375,0.003,0.003,3.76,2026-06-30T01:41:09,0.003,3.73
ip_shuffle,20260630T014109_630870,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.73,2026-06-30T01:41:09,0.002,2.73
ip_shuffle,20260630T014109_630870,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.66,2026-06-30T01:41:09,0.002,2.6
ip_shuffle,20260630T014109_630870,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.63,2026-06-30T01:41:09,0.002,2.56
ip_shuffle,20260630T014109_630870,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,2.03,2026-06-30T01:41:09,0.002,2.0
ip_shuffle,20260630T014109_630870,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.63,2026-06-30T01:41:09,0.002,2.56
ip_shuffle,20260630T014109_630870,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.93,2026-06-30T01:41:09,0.002,1.93
ip_shuffle,20260630T014109_630870,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,2.03,2026-06-30T01:41:09,0.002,2.0
ip_shuffle,20260630T014207_547234,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.2,2026-06-30T01:42:07,0.002,2.26
ip_shuffle,20260630T014207_547234,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.26,2026-06-30T01:42:07,0.002,2.26
ip_shuffle,20260630T014207_547234,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,2.23,2026-06-30T01:42:07,0.002,2.26
ip_shuffle,20260630T014207_547234,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,3.39,2026-06-30T01:42:07,0.002,3.43
ip_shuffle,20260630T014207_547234,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,3.13,2026-06-30T01:42:07,0.002,3.19
ip_shuffle,20260630T014207_547234,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,3.19,2026-06-30T01:42:07,0.002,3.19
ip_shuffle,20260630T014207_547234,of:0000000000000001:1 -> of:000000000000000b:1,0.003,0.00375,0.003,0.003,3.96,2026-06-30T01:42:07,0.003,3.92
ip_shuffle,20260630T014207_547234,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,3.46,2026-06-30T01:42:07,0.002,3.43
ip_shuffle,20260630T014207_547234,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,2.49,2026-06-30T01:42:07,0.002,2.53
ip_shuffle,20260630T014207_547234,of:0000000000000003:1 -> of:000000000000000b:5,0.003,0.00375,0.003,0.002,3.09,2026-06-30T01:42:07,0.003,3.46
ip_shuffle,20260630T014207_547234,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.56,2026-06-30T01:42:07,0.002,2.59
ip_shuffle,20260630T014207_547234,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.2,2026-06-30T01:42:07,0.002,2.26
ip_shuffle,20260630T014207_547234,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,3.23,2026-06-30T01:42:07,0.002,3.23
ip_shuffle,20260630T014207_547234,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.36,2026-06-30T01:42:07,0.002,2.43
ip_shuffle,20260630T014207_547234,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,3.23,2026-06-30T01:42:07,0.002,3.23
ip_shuffle,20260630T014207_547234,of:0000000000000002:2 -> of:0000000000000008:2,0.003,0.00375,0.003,0.003,3.89,2026-06-30T01:42:07,0.003,3.99
ip_shuffle,20260630T014207_547234,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,3.29,2026-06-30T01:42:07,0.002,3.43
ip_shuffle,20260630T014207_547234,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,2.89,2026-06-30T01:42:07,0.002,2.89
ip_shuffle,20260630T014207_547234,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,3.06,2026-06-30T01:42:07,0.002,3.19
ip_shuffle,20260630T014207_547234,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.73,2026-06-30T01:42:07,0.002,2.66
ip_shuffle,20260630T014207_547234,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,2.26,2026-06-30T01:42:07,0.002,2.26
ip_shuffle,20260630T014312_072193,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.26,2026-06-30T01:43:12,0.002,2.26
ip_shuffle,20260630T014312_072193,of:0000000000000005:1 -> of:000000000000000c:5,0.003,0.00375,0.003,0.003,3.89,2026-06-30T01:43:12,0.003,3.69
ip_shuffle,20260630T014312_072193,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,2.16,2026-06-30T01:43:12,0.002,2.16
ip_shuffle,20260630T014312_072193,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,3.06,2026-06-30T01:43:12,0.002,3.06
