timestamp,deviceId,flowId,state,appId,priority,eth_src,eth_dst,ipv4_src,ipv4_dst,ip_proto,tcp_src,tcp_dst,udp_src,udp_dst,in_port,out_port,packets,bytes,flow_lifetime_sec,observed_active_age_sec,flow_seen_last10,flow_packet_change_last10,flow_byte_change_last10,src_mac_first_seen_time,src_mac_last_seen_time,src_mac_observed_age_sec,src_mac_ip_count_last10,src_mac_ips_last10,src_mac_unique_dst_ip_count_last10,src_mac_unique_dst_port_count_last10,src_mac_short_lived_count_last10,unique_dst_ip_count_by_src,unique_dst_port_count_by_src,flow_count_by_src,short_lived_flow_count_by_src,flow_count_by_dst,unique_src_count_by_dst,total_packets_by_dst,total_bytes_by_dst
2026-06-08 22:38:58,of:000000000000000c,34902899850791846,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0E,00:00:00:00:00:11,,,,,,,,2,4,0,0,8.0,648.8,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900051478183,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:23,,,,,,,,4,3,0,0,6.0,628.04,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900873450664,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:05,,,,,,,,4,2,0,0,4.0,694.32,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902898332914216,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:11,,,,,,,,3,4,0,0,6.0,628.04,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897666356778,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:26,,,,,,,,4,3,0,0,5.0,628.04,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897776172074,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:0F,,,,,,,,4,2,1,98,19.0,643.71,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,9,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900197040426,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:1F,,,,,,,,4,3,0,0,7.0,628.04,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,9,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902899412323248,ADDED,org.onosproject.fwd,10,00:00:00:00:00:06,00:00:00:00:00:12,,,,,,,,2,4,0,0,4.0,689.28,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902899693964340,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:0D,,,,,,,,4,2,0,0,3.0,653.86,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900996225077,ADDED,org.onosproject.fwd,10,00:00:00:00:00:07,00:00:00:00:00:12,,,,,,,,2,4,0,0,4.0,684.21,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902899032752053,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1E,00:00:00:00:00:12,,,,,,,,3,4,0,0,1.0,612.85,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902898780950454,ADDED,org.onosproject.fwd,10,00:00:00:00:00:28,00:00:00:00:00:11,,,,,,,,3,4,0,0,5.0,500.62,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897309009718,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:1F,,,,,,,,4,3,0,0,1.0,612.85,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897589266616,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0E,00:00:00:00:00:12,,,,,,,,2,4,0,0,3.0,648.8,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900079745978,ADDED,org.onosproject.fwd,10,00:00:00:00:00:24,00:00:00:00:00:11,,,,,,,,3,4,0,0,6.0,628.04,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
